Riding.code	Riding	Province	Riding.history	Parliament.no	Term	Id.2	Id	Name	Party.Name	Occupation	Religion	French	Length	switch.check	Ministry	Secretary	Change.party	Temporary.suspended.caucus	Excluded.caucus	Quit.caucus	First.Nations	Country.of.Birth	Note1	Note2	vote.id	H20S1V001	H20S1V002	H20S1V003	H20S1V004	H20S1V005	H20S1V006	H20S1V007	H20S1V008	H20S1V009	H20S1V010	H20S1V011	H20S1V012	H20S1V013	H20S1V014	H20S1V015	H20S1V016	H20S1V017	H20S1V018	H20S1V019	H20S1V020	H20S1V021	H20S1V022	H20S2V001	H20S2V002	H20S2V003	H20S2V004	H20S2V005	H20S2V006	H20S2V007	H20S2V008	H20S2V009	H20S2V010	H20S2V011	H20S2V012	H20S2V013	H20S2V014	H20S2V015	H20S2V016	H20S2V017	H20S2V018	H20S2V019	H20S2V020	H20S2V021	H20S2V022	H20S2V023	H20S2V024	H20S2V025	H20S2V026	H20S2V027	H20S2V028	H20S2V029	H20S2V030	H20S3V001	H20S3V002	H20S3V003	H20S3V004	H20S3V005	H20S3V006	H20S3V007	H20S3V008	H20S3V009	H20S3V010	H20S3V011	H20S3V012	H20S3V013	H20S3V014	H20S3V015	H20S3V016	H20S3V017	H20S3V018	H20S3V019	H20S3V020	H20S3V021	H20S3V022	H20S3V023	H20S3V024	H20S3V025	H20S3V026	H20S3V027	H20S3V028	H20S3V029	H20S3V030	H20S3V031	H20S4V001	H20S4V002	H20S4V003	H20S4V004	H20S4V005	H20S4V006	H20S4V007	H20S4V008	H20S4V009	H20S4V010	H20S4V011	H20S4V012	H20S4V013	H20S4V014	H20S4V015	H20S4V016	H20S4V017	H20S4V018	H20S4V019	H20S4V020	H20S4V021	H20S4V022	H20S4V023	H20S4V024	H20S4V025	H20S4V026	H20S4V027	H20S4V028	H20S4V029	H20S4V030	H20S4V031	H20S4V032	H20S4V033	H20S4V034	H20S4V035	H20S4V036	H20S4V037	H20S4V038	H20S4V039	H20S4V040	H20S4V041	H20S4V042	H20S4V043	H20S5V001	H20S5V002	H20S5V003	H20S5V004	H20S5V005	H20S5V006	H20S5V007	H20S5V008	H20S5V009	H20S5V010	H20S5V011	H20S5V012	H20S5V013	H20S5V014	H20S5V015	H20S5V016	H20S5V017	H20S5V018	H20S5V019	H20S5V020	H20S5V021	H20S5V022	H20S5V023	H20S5V024	H20S5V025	H20S5V026
47	"BERTHIER--MASKINONGE"	"Quebec"	"1924 - 1952"	20	"1945.06.11"	775	"38d6d100-47a1-45f1-877a-9fefc69885fd"	"LAURENDEAU, Alderic"	"Liberal Party of Canada"	"Physician"		1	1								""	""	""		""	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"2"	"1"	"1"	"9"	"9"	"1"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"1"	"9"	"2"	"2"	"1"	"9"	"2"	"1"	"1"	"9"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"9"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"2"	"1"	"1"	"2"	"1"
174	"DIGBY--ANNAPOLIS--KINGS"	"Nova Scotia"	"1933 - 1947"	20	"1945.06.11-1948.10.27"	789	"396d7d47-d79c-4aea-bf33-18c3e7b199e3"	"ILSLEY, Hon. James Lorimer"	"Liberal Party of Canada"	"Barrister"		0	5		1						""	""	"Resignation. To return to his law practice: 1948.10.27"		""	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"9"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"9"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"9"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
279	"HASTINGS SOUTH"	"Ontario"	"1924 - 1966"	20	"1945.06.11"	794	"39d68948-22b4-4074-a035-ac4c0c0b414e"	"STOKES, George Henry"	"Progressive Conservative Party"	"Breeder, farmer"		0	2								""	""	""		""	"2"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"9"	"1"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"1"	"2"	"2"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"9"	"1"	"9"	"9"	"2"	"9"	"2"	"1"	"1"	"2"	"9"	"9"	"2"	"2"	"9"	"2"	"1"	"9"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"9"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"9"	"2"	"2"	"1"
685	"SIMCOE EAST"	"Ontario"	"1882 - 1966"	20	"1945.06.11"	808	"3ada6e3a-9fea-4e2f-a739-b461030a41c3"	"ROBINSON, William Alfred"	"Liberal Party of Canada"	"Barrister"		0	1								""	""	""		""	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"2"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"9"	"1"	"9"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"1"
230	"FRONTENAC--ADDINGTON"	"Ontario"	"1924 - 1952"	20	"1945.06.11"	837	"3d711546-f3de-417d-bd6c-4c9fabacdd96"	"AYLESWORTH, Wilbert Ross"	"Progressive Conservative Party"	"Farmer, merchant"		0	2								""	""	""		""	"9"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"2"	"1"	"1"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"2"	"2"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"2"	"1"	"2"	"9"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"1"
487	"NIPISSING"	"Ontario"	"1892 - 2003"	20	"1945.06.11"	838	"3d7acb9b-ac08-47e7-84f4-3c284d33edcb"	"GAUTHIER, Leoda"	"Liberal Party of Canada"	"Lumber merchant"		1	1								""	""	""		""	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"1"	"1"	"2"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"2"	"1"	"9"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"1"	"1"	"9"	"1"	"2"	"1"	"1"	"1"	"9"	"2"	"2"	"1"	"9"	"9"	"1"	"1"	"9"	"1"	"2"	"9"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"2"	"1"	"1"	"2"	"1"
748	"TRINITY"	"Ontario"	"1933 - 1987"	20	"1945.06.11"	847	"3e03759e-dc20-4a10-96de-950b5dc8cd5b"	"SKEY, Larry"	"Progressive Conservative Party"	"Businessman, soldier"		0	1								""	""	""		""	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"2"	"9"	"9"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"2"	"9"	"1"	"9"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"2"	"2"	"9"	"9"	"9"	"1"	"1"	"2"	"9"	"9"	"2"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"9"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"9"	"9"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"
848	"YORK WEST"	"Ontario"	"1914 - "	20	"1945.06.11"	870	"3f27b0a5-3b86-4f3a-8bab-f44a940c0742"	"ADAMSON, Rodney"	"Progressive Conservative Party"	"Mining engineer"		0	2								""	""	""		""	"2"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"2"	"9"	"2"	"1"	"1"	"9"	"2"	"1"	"9"	"1"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"9"	"9"	"2"	"9"	"9"	"1"	"9"	"2"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"1"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"2"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"2"	"1"
138	"CHARLOTTE"	"New Brunswick"	"1867 - 1966"	20	"1945.06.11"	876	"3f8478c9-237c-49c9-b8d2-585121332655"	"STUART, Andrew Wesley"	"Liberal Party of Canada"	"Commercial fisherman, fisheries inspector, public servant"		0	1								""	""	""		""	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"9"	"1"	"9"	"9"	"9"	"1"	"9"	"1"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"
551	"PONTIAC"	"Quebec"	"1867 - 1947"	20	"1945.06.11-1946.05.02"	886	"40465bb5-88ee-403b-890e-ea364271fff5"	"MCDONALD, Wallace Reginald"	"Liberal Party of Canada"	"Merchant"		0	3								""	""	"Died in office: 1946.05.02"		""	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
698	"ST. BONIFACE"	"Manitoba"	"1924 - 1947"	20	"1945.06.11"	895	"40fe3484-0ff1-459e-be16-8caaedc3b0e8"	"VIAU, Fernand"	"Liberal Party of Canada"	"Military"		1	1								""	""	""		""	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"1"	"1"	"9"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"9"	"1"	"1"	"9"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"9"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"1"	"1"	"2"	"9"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"
533	"PARKDALE"	"Ontario"	"1914 - 1976"	20	"1946.10.21"	896	"4141b2cf-5543-475e-bc26-984e262e2014"	"TIMMINS, Harold"	"Progressive Conservative Party"	"Lawyer, lecturer"		0	1								""	""	""		""	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"9"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"9"	"1"	"1"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"
51	"BONAVENTURE"	"Quebec"	"1867 - 1971"	20	"1945.06.11"	897	"414611c5-593a-4084-9c41-ea6d6a98f438"	"ARSENAULT, Bona"	"Independent"	"Author, business manager, editor, insurance agent, insurance broker, journalist, public relations officer"		1	1								""	""	""		""	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"9"	"1"	"1"	"1"	"9"	"2"	"2"	"1"	"9"	"9"	"1"	"1"	"9"	"1"	"2"	"9"	"1"	"2"	"9"	"9"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"9"	"2"	"1"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"1"	"1"	"9"	"1"
631	"ST. ANTOINE--WESTMOUNT"	"Quebec"	"1933 - 1947"	20	"1945.06.11"	898	"4147128e-2ec6-4295-95ae-389b95cc3ca4"	"ABBOTT, Hon. Douglas Charles"	"Liberal Party of Canada"	"Lawyer"		0	2		1						""	""	""		""	"2"	"2"	"9"	"9"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"1"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"1"	"1"	"2"	"9"	"9"	"1"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"1"	"9"	"9"	"9"	"1"	"1"	"2"	"9"	"1"	"2"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"9"	"1"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"9"	"1"	"1"	"1"	"1"	"9"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"9"	"9"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"
252	"GREY NORTH"	"Ontario"	"1867 - 1966"	20	"1945.06.11"	917	"42cae8e1-1d66-4016-9ccb-ff8d59e5e764"	"CASE, Wilfrid Garfield"	"Progressive Conservative Party"	"Farmer, insurance broker"		0	2								""	""	""		""	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"1"	"9"	"2"	"1"	"2"	"9"	"9"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"2"	"9"	"1"	"1"	"9"	"2"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"9"	"1"	"9"	"9"	"1"	"2"	"9"	"9"	"1"	"1"	"2"	"9"	"2"	"2"	"9"	"9"	"2"	"9"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"9"	"9"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"9"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"1"	"2"	"1"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"
550	"PICTOU"	"Nova Scotia"	"1867 - 1966"	20	"1945.06.11"	920	"4312a6c5-011e-4198-9408-038d3fc3eb0a"	"MCCULLOCH, Henry Byron"	"Liberal Party of Canada"	"Merchant"		0	3								""	""	""		""	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"9"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"9"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"9"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"9"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"9"
198	"EDMONTON EAST"	"Alberta"	"1914 - 2000"	20	"1945.06.11"	947	"448d6fbb-1ae8-4190-ab48-92c3399dcfc7"	"ASHBY, Patrick H."	"Social Credit"	"Farmer, rancher"		0	1								""	"England"	""		""	"2"	"9"	"1"	"1"	"9"	"9"	"1"	"1"	"9"	"2"	"9"	"2"	"9"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"2"	"2"	"1"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"9"	"9"	"2"	"9"	"1"	"2"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"9"	"2"	"9"	"1"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"1"	"9"	"1"	"1"	"9"	"9"	"9"	"2"	"9"	"1"	"2"	"9"
