vote_number,date,subject,bill_number,result,yeas,nays,paired
379,2017-10-30T13:00:15,"Time allocation for Bill C-49, An Act to amend the Canada Transportation Act and other Acts respecting transportation and to make related and consequential amendments to other Acts",C-49,Agreed To,168,118,2
378,2017-10-26T10:30:24,Ways and Means motion No. 17,,Agreed To,161,111,2
377,2017-10-25T19:00:00,"2nd reading of Bill S-230, An Act to amend the Criminal Code (drug-impaired driving)",S-230,Negatived,127,163,2
376,2017-10-25T18:50:08,"2nd reading of Bill C-344, An Act to amend the Department of Public Works and Government Services Act (community benefit)",C-344,Agreed To,196,93,2
375,2017-10-25T18:40:00,"2nd reading of Bill C-342, An Act to amend the Excise Tax Act (carbon levy)",C-342,Negatived,85,205,2
374,2017-10-25T18:30:28,"2nd reading of Bill C-203, An Act to amend the Supreme Court Act (understanding the official languages)",C-203,Negatived,65,224,2
373,2017-10-25T18:20:55,Private Members' Business M-131 (Carbon pricing),,Negatived,88,206,2
372,2017-10-25T20:10:59,"Concurrence at report stage of Bill C-46, An Act to amend the Criminal Code (offences relating to conveyances) and  to make consequential amendments to other Acts",C-46,Agreed To,174,120,2
371,2017-10-25T18:00:28,"Bill C-46, An Act to amend the Criminal Code (offences relating to conveyances) and  to make consequential amendments to other Acts (report stage amendment)",C-46,Negatived,43,251,2
370,2017-10-24T15:00:38,Opposition Motion (Minister of Finance and Conflict of Interest Act),,Negatived,131,163,2
369,2017-10-19T17:55:53,"2nd reading of Bill C-57, An Act to amend the Federal Sustainable Development Act",C-57,Agreed To,244,0,2
368,2017-10-19T17:45:55,Opposition Motion (Support for forestry workers),,Negatived,67,182,2
367,2017-10-18T18:10:00,Private Members' Business M-108 (Contribution of ranchers and farmers),,Agreed To,282,0,0
366,2017-10-18T18:00:00,"2nd reading of Bill C-349, An Act to amend the Criminal Code and to make consequential amendments to other acts (criminal organization)",C-349,Negatived,18,261,0
365,2017-10-17T18:05:31,"2nd reading of Bill C-55, An Act to amend the Oceans Act and the Canada Petroleum Resources Act",C-55,Agreed To,206,85,0
364,2017-10-17T17:55:25,Opposition Motion (Implementation of a universal pharmacare program),,Negatived,43,247,0
363,2017-10-17T17:45:46,Opposition Motion (Minister of Finance's documents submitted to the Conflict of Interest and Ethics Commissioner),,Negatived,132,158,0
362,2017-10-04T18:45:00,"3rd reading and adoption of Bill S-226, An Act to provide for the taking of restrictive measures in respect of foreign nationals responsible for gross violations of internationally recognized human rights and to make related amendments to the Special Economic Measures Act and the Immigration and Refugee Protection Act",S-226,Agreed To,277,0,2
361,2017-10-04T18:35:00,"3rd reading and adoption of Bill S-231, An Act to amend the Canada Evidence Act and the Criminal Code (protection of journalistic sources)",S-231,Agreed To,277,0,2
360,2017-10-04T18:25:00,"2nd reading of Bill C-345, An Act to amend the Canada Labour Code (pregnant and nursing employees)",C-345,Negatived,118,157,2
359,2017-10-04T18:15:00,"2nd reading of Bill C-48, An Act respecting the regulation of vessels that transport crude oil or persistent oil to or from ports or marine installations located along British Columbia's north coast",C-48,Agreed To,206,71,2
358,2017-10-04T16:30:00,"Time allocation for Bill C-48, An Act respecting the regulation of vessels that transport crude oil or persistent oil to or from ports or marine installations located along British Columbia's north coast",C-48,Agreed To,160,115,2
357,2017-10-04T15:30:00,Motion to proceed to Orders of the Day,,Agreed To,160,115,2
356,2017-10-03T17:55:03,"2nd reading of Bill C-47, An Act to amend the Export and Import Permits Act and the Criminal Code (amendments permitting the accession to the Arms Trade Treaty and other amendments)",C-47,Agreed To,209,76,0
355,2017-10-03T17:45:53,Opposition Motion (Consultations on proposed tax changes),,Negatived,89,198,0
354,2017-09-27T18:40:00,Private Members' Business M-128 (Venezuela),,Agreed To,248,36,2
353,2017-09-27T18:30:00,Private Members' Business M-128 (Venezuela) (amendment),,Agreed To,282,3,2
352,2017-09-27T18:20:00,"2nd reading of Bill C-338, An Act to amend the Controlled Drugs and Substances Act (punishment)",C-338,Negatived,81,204,2
351,2017-09-27T18:10:00,"2nd reading of Bill C-21, An Act to amend the Customs Act",C-21,Agreed To,244,42,2
350,2017-09-27T18:00:00,"2nd reading of Bill C-58, An Act to amend the Access to Information Act and the Privacy Act and to make consequential amendments to other Acts",C-58,Agreed To,162,124,2
349,2017-06-21T19:30:18,"3rd reading and adoption of Bill C-23, An Act respecting the preclearance of persons and goods in Canada and the United States",C-23,Agreed To,215,28,0
348,2017-06-21T16:10:09,"Concurrence at report stage of Bill C-25, An Act to amend the Canada Business Corporations Act, the Canada Cooperatives Act, the Canada Not-for-profit Corporations Act, and the Competition Act",C-25,Agreed To,252,32,0
347,2017-06-21T16:00:11,"Bill C-25, An Act to amend the Canada Business Corporations Act, the Canada Cooperatives Act, the Canada Not-for-profit Corporations Act, and the Competition Act (report stage amendment)",C-25,Negatived,124,160,0
346,2017-06-21T15:50:19,"Concurrence at report stage of Bill S-3, An Act to amend the Indian Act (elimination of sex-based inequities in registration)",S-3,Agreed To,242,42,0
345,2017-06-21T15:40:37,"Bill S-3, An Act to amend the Indian Act (elimination of sex-based inequities in registration) (report stage amendment)",S-3,Negatived,42,242,0
344,2017-06-21T15:30:46,"Bill S-3, An Act to amend the Indian Act (elimination of sex-based inequities in registration) (report stage amendment)",S-3,Negatived,43,241,0
343,2017-06-21T15:20:17,"Bill S-3, An Act to amend the Indian Act (elimination of sex-based inequities in registration) (report stage amendment)",S-3,Negatived,43,241,0
342,2017-06-21T18:29:00,"3rd reading and adoption of Bill C-311, An Act to amend the Holidays Act (Remembrance Day)",C-311,Agreed To,205,76,0
341,2017-06-20T15:35:06,Government Business No. 18 (Changes to the Standing Orders),,Agreed To,168,128,0
340,2017-06-20T15:25:37,Government Business No. 18 (Changes to the Standing Orders) (amendment),,Negatived,130,167,0
339,2017-06-20T15:15:14,"2nd reading of Bill C-17, An Act to amend the Yukon Environmental and Socio-economic Assessment Act and to make a consequential amendment to another Act",C-17,Agreed To,212,83,0
338,2017-06-20T10:40:31,Appointment of an officer of Parliament,,Agreed To,200,79,0
337,2017-06-19T15:00:30,"2nd reading of Bill C-49, An Act to amend the Canada Transportation Act and other Acts respecting transportation and to make related and consequential amendments to other Acts",C-49,Agreed To,161,114,0
336,2017-06-15T16:15:53,"Time allocation for Bill C-49, An Act to amend the Canada Transportation Act and other Acts respecting transportation and to make related and consequential amendments to other Acts",C-49,Agreed To,159,96,0
335,2017-06-15T14:10:30,"2nd reading of Bill C-50, An Act to amend the Canada Elections Act (political financing)",C-50,Agreed To,194,83,0
334,2017-06-14T23:45:02,"3rd reading and adoption of Bill C-54, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2018",C-54,Agreed To,169,138,0
333,2017-06-14T16:40:01,"Concurrence at report stage of Bill C-54, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2018",C-54,Agreed To,169,138,0
332,2017-06-14T15:35:31,"2nd reading of Bill C-54, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2018",C-54,Agreed To,169,138,0
331,2017-06-14T23:30:51,Concurrence in estimates,,Agreed To,169,138,0
330,2017-06-14T23:25:30,"3rd reading and adoption of Bill C-53, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2018",C-53,Agreed To,169,138,0
329,2017-06-14T16:05:55,"Concurrence at report stage of Bill C-53, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2018",C-53,Agreed To,169,138,0
328,2017-06-14T15:10:15,"2nd reading of Bill C-53, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2018",C-53,Agreed To,169,138,0
327,2017-06-14T23:00:55,Concurrence in estimates,,Agreed To,169,138,0
326,2017-06-14T22:50:49,Concurrence in an opposed item,,Agreed To,169,138,0
325,2017-06-14T22:40:00,Concurrence in an opposed item,,Agreed To,169,138,0
324,2017-06-14T22:35:00,Concurrence in an opposed item,,Agreed To,169,137,0
323,2017-06-14T22:30:03,Opposition Motion (Tougher Penalties for Child Predators Act),,Negatived,91,215,0
322,2017-06-14T15:30:00,11th Report of the Standing Committee on Justice and Human Rights,S-217,Agreed To,199,103,0
321,2017-06-14T15:20:00,Opposition Motion (Appointments Committee),,Negatived,141,168,0
320,2017-06-14T15:10:00,Opposition Motion (Appointments Committee) (amendment),,Negatived,141,168,0
319,2017-06-14T15:00:30,"3rd reading and adoption of Bill C-243, An Act respecting the development of a national maternity assistance program strategy",C-243,Agreed To,299,10,0
318,2017-06-13T15:10:32,"Motion respecting Senate amendments to Bill C-6, An Act to amend the Citizenship Act and to make consequential amendments to another Act",C-6,Agreed To,214,92,0
317,2017-06-13T15:00:11,Opposition Motion (Canadian economy),,Negatived,92,213,0
316,2017-06-12T15:30:47,"3rd reading and adoption of Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-44,Agreed To,162,127,0
315,2017-06-12T15:20:56,"2nd reading of Bill C-24, An Act to amend the Salaries Act and to make a consequential amendment to the Financial Administration Act",C-24,Agreed To,163,126,0
314,2017-06-12T15:10:00,"2nd reading of Bill C-24, An Act to amend the Salaries Act and to make a consequential amendment to the Financial Administration Act (reasoned amendment)",C-24,Negatived,117,172,0
313,2017-06-12T15:00:00,Opposition Motion (Nuclear disarmament),,Negatived,44,245,0
312,2017-06-08T15:25:15,"2nd reading of Bill C-45, An Act respecting cannabis and to amend the Controlled Drugs and Substances Act, the Criminal Code and other Acts",C-45,Agreed To,200,76,0
311,2017-06-08T15:15:39,"2nd reading of Bill C-45, An Act respecting cannabis and to amend the Controlled Drugs and Substances Act, the Criminal Code and other Acts (reasoned amendment)",C-45,Negatived,77,199,0
310,2017-06-07T20:09:52,"Time allocation for Bill C-24, An Act to amend the Salaries Act and to make a consequential amendment to the Financial Administration Act",C-24,Agreed To,158,113,0
309,2017-06-06T21:50:00,"Time allocation for Bill C-45, An Act respecting cannabis and to amend the Controlled Drugs and Substances Act, the Criminal Code and other Acts",C-45,Agreed To,163,113,0
308,2017-06-06T20:50:48,Government Business No. 15 (Paris Agreement),,Agreed To,277,1,0
307,2017-06-06T20:40:57,Government Business No. 15 (Paris Agreement) (amendment),,Negatived,75,207,0
306,2017-06-06T20:30:17,Government Business No. 15 (Paris Agreement) (subamendment),,Negatived,45,235,0
305,2017-06-06T18:40:37,Motion for closure,,Agreed To,161,123,0
304,2017-06-06T17:15:36,"Concurrence at report stage of Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-44,Agreed To,169,133,0
303,2017-06-06T17:05:18,"Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures (report stage amendment)",C-44,Negatived,133,169,0
302,2017-06-06T16:55:40,"Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures (report stage amendment)",C-44,Negatived,93,209,0
301,2017-06-06T16:45:39,"Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures (report stage amendment)",C-44,Negatived,134,168,0
300,2017-06-06T16:35:21,"Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures (report stage amendment)",C-44,Negatived,133,168,0
299,2017-06-06T16:25:22,"Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures (report stage amendment)",C-44,Negatived,134,168,0
298,2017-06-06T16:15:35,"Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures (report stage amendment)",C-44,Negatived,126,178,0
297,2017-06-06T16:05:26,"Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures (report stage amendment)",C-44,Negatived,95,209,0
296,2017-06-06T15:55:05,"Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures (report stage amendment)",C-44,Negatived,135,169,0
295,2017-06-06T15:45:32,"Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures (report stage amendment)",C-44,Negatived,82,218,0
294,2017-06-06T15:35:09,"Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures (report stage amendment)",C-44,Negatived,134,169,0
293,2017-06-06T15:25:30,"Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures (report stage amendment)",C-44,Negatived,95,210,0
292,2017-06-06T15:15:43,Opposition Motion (Kinder Morgan Trans Mountain Expansion Project),,Agreed To,250,51,0
291,2017-06-05T15:15:00,"Time allocation for Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-44,Agreed To,166,124,0
290,2017-05-31T15:15:00,Third Report of the Special Committee on Electoral Reform,,Negatived,146,159,0
289,2017-05-30T20:40:00,Government Business No. 14 (Extension of sitting hours and conduct of extended proceedings),,Agreed To,156,135,0
288,2017-05-30T20:30:00,Government Business No. 14 (Extension of sitting hours and conduct of extended proceedings) (amendment),,Negatived,134,157,0
287,2017-05-30T16:10:25,Motion for closure,,Agreed To,159,138,0
286,2017-05-30T15:00:50,Opposition Motion (Autism Spectrum Disorder),,Negatived,130,167,0
285,2017-05-17T18:30:19,Private Members' Business M-64 (Italian Heritage Month),,Agreed To,289,0,0
284,2017-05-17T18:20:03,"2nd reading of Bill C-322, An Act to amend the Railway Safety Act (road crossings)",C-322,Negatived,46,245,0
283,2017-05-17T18:10:01,"2nd reading of Bill C-291, An Act to amend the Food and Drugs Act (genetically modified food)",C-291,Negatived,67,216,0
282,2017-05-17T18:00:27,"Motion respecting Senate amendments to Bill C-4, An Act to amend the Canada Labour Code, the Parliamentary Employment and Staff Relations Act, the Public Service Labour Relations Act and the Income Tax Act",C-4,Agreed To,212,79,0
281,2017-05-17T16:00:25,"Time allocation for Bill C-4, An Act to amend the Canada Labour Code, the Parliamentary Employment and Staff Relations Act, the Public Service Labour Relations Act and the Income Tax Act",C-4,Agreed To,197,84,0
280,2017-05-17T15:30:07,Motion to proceed to Orders of the Day,,Agreed To,201,84,0
279,2017-05-16T18:20:33,Opposition Motion (Canada Infrastructure Bank),,Negatived,127,161,0
278,2017-05-16T18:10:45,Opposition Motion (Canada Infrastructure Bank) (amendment),,Negatived,127,161,0
277,2017-05-16T18:00:36,"Motion respecting Senate amendments to Bill C-7, An Act to amend the Public Service Labour Relations Act, the Public Service Labour Relations and Employment Board Act and other Acts and to provide for certain other measures",C-7,Agreed To,162,125,0
276,2017-05-16T11:30:26,"Time allocation for Bill C-7, An Act to amend the Public Service Labour Relations Act, the Public Service Labour Relations and Employment Board Act and other Acts and to provide for certain other measures",C-7,Agreed To,165,122,0
275,2017-05-15T18:40:25,"Motion respecting Senate amendments to Bill C-37, An Act to amend the Controlled Drugs and Substances Act and to make related amendments to other Acts",C-37,Agreed To,173,112,0
274,2017-05-15T18:30:17,"Motion respecting Senate amendments to Bill C-37, An Act to amend the Controlled Drugs and Substances Act and to make related amendments to other Acts (amendment)",C-37,Negatived,78,206,2
273,2017-05-15T15:14:02,Appointment of an officer of Parliament,,Agreed To,272,0,2
272,2017-05-15T12:40:03,"Time allocation for Bill C-37, An Act to amend the Controlled Drugs and Substances Act and to make related amendments to other Acts",C-37,Agreed To,193,75,2
271,2017-05-10T18:00:37,"3rd reading and adoption of Bill C-305, An Act to amend the Criminal Code (mischief)",C-305,Agreed To,292,0,2
270,2017-05-10T16:55:33,Motion to adjourn the House,,Negatived,80,206,2
269,2017-05-10T16:05:32,Motion to hear another Member,,Negatived,71,221,2
268,2017-05-09T18:35:04,"2nd reading of Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-44,Agreed To,170,128,2
267,2017-05-09T18:25:50,"2nd reading of Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures (reasoned amendment)",C-44,Negatived,127,171,2
266,2017-05-09T15:05:20,Opposition Motion (Minister of National Defence),,Negatived,122,171,2
265,2017-05-09T11:11:10,"Time allocation for Bill C-44, An Act to implement certain provisions of the budget tabled in Parliament on March 22, 2017 and other measures",C-44,Agreed To,173,123,2
264,2017-05-03T18:50:39,"2nd reading of Bill C-308, An Act to provide for the incorporation of the Canadian Broadcasting Corporation and to make consequential amendments to other Acts",C-308,Negatived,6,260,2
263,2017-05-03T18:40:41,Private Members' Business M-102 (Formaldehyde emissions),,Agreed To,282,0,2
262,2017-05-03T18:30:35,Private Members' Business M-104 (Ottawa River Watershed),,Agreed To,191,92,2
261,2017-05-03T18:20:46,Private Members' Business M-104 (Ottawa River Watershed) (amendment),,Agreed To,191,92,2
260,2017-05-03T18:10:45,Eight Report of the Standing Committee on Public Safety and National Security,C-226,Agreed To,201,82,2
259,2017-05-03T18:00:48,Referral of a question of privilege to committee,,Agreed To,283,0,2
258,2017-05-02T10:35:09,Motion for closure,,Agreed To,161,116,2
257,2017-05-01T18:30:50,Fourth Report of the Standing Committee on the Status of Women,,Agreed To,279,0,2
256,2017-04-11T15:00:48,Ways and Means motion No. 14,,Agreed To,165,126,2
255,2017-04-11T13:05:44,Motion to adjourn the debate,,Negatived,115,171,2
254,2017-04-10T18:20:13,Motion to adjourn the House,,Negatived,94,162,2
253,2017-04-10T17:35:17,Motion to adjourn the debate,,Negatived,109,151,2
252,2017-04-10T13:55:09,Motion to hear another Member,,Negatived,82,184,2
251,2017-04-06T17:09:01,Motion to adjourn the House,,Negatived,60,139,2
250,2017-04-06T15:00:45,Motion to proceed to Orders of the Day,,Agreed To,146,82,2
249,2017-04-05T18:35:03,"2nd reading of Bill C-307, An Act to amend the Controlled Drugs and Substances Act (tamper resistance and abuse deterrence)",C-307,Negatived,122,160,2
248,2017-04-05T18:25:20,Private Members' Business M-100 (Role of co-operatives),,Agreed To,284,0,2
247,2017-04-05T18:05:18,"Bill ,  (report stage subamendment) (amendment)",,Agreed To,283,0,2
246,2017-04-05T17:55:12,Budgetary policy,,Agreed To,161,122,2
245,2017-04-05T16:15:59,Motion to proceed to Orders of the Day,,Agreed To,158,123,2
244,2017-04-05T15:10:00,Budgetary policy (amendment),,Negatived,85,204,2
243,2017-04-04T15:55:23,Budgetary policy (subamendment),,Negatived,44,251,2
242,2017-04-04T15:45:06,11th Report of the Standing Committee on Procedure and House Affairs,,Agreed To,297,0,0
241,2017-04-04T15:35:53,11th Report of the Standing Committee on Procedure and House Affairs (amendment),,Negatived,120,175,2
240,2017-04-04T15:25:06,"3rd reading and adoption of Bill C-22, An Act to establish the National Security and Intelligence Committee of Parliamentarians and to make consequential amendments to certain Acts",C-22,Agreed To,167,128,2
239,2017-04-04T15:15:45,"Bill C-22, An Act to establish the National Security and Intelligence Committee of Parliamentarians and to make consequential amendments to certain Acts (recommittal to a committee)",C-22,Negatived,129,166,2
238,2017-03-23T17:17:01,Motion to adjourn the debate,,Negatived,0,231,2
237,2017-03-23T15:20:43,Private Members' Business M-103 (Systemic racism and religious discrimination),,Agreed To,201,91,2
236,2017-03-23T15:10:27,"2nd reading of Bill C-323, An Act to amend the Income Tax Act (rehabilitation of historic property)",C-323,Agreed To,150,140,2
235,2017-03-23T15:00:11,"Fifth Report of the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities",,Agreed To,292,0,2
234,2017-03-23T11:36:47,Motion to hear another Member,,Negatived,107,175,2
233,2017-03-22T15:28:21,Motion to proceed to Orders of the Day,,Agreed To,300,0,2
232,2017-03-21T19:15:38,"3rd reading and adoption of Bill C-41, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2018",C-41,Agreed To,171,132,2
231,2017-03-21T19:05:28,"Concurrence at report stage of Bill C-41, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2018",C-41,Agreed To,171,132,2
230,2017-03-21T18:55:02,"2nd reading of Bill C-41, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2018",C-41,Agreed To,171,132,2
229,2017-03-21T18:45:26,Concurrence in Interim Supply,,Agreed To,171,132,2
228,2017-03-21T18:35:20,"3rd reading and adoption of Bill C-40, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",C-40,Agreed To,171,131,2
227,2017-03-21T18:25:34,"Concurrence at report stage of Bill C-40, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",C-40,Agreed To,171,131,2
226,2017-03-21T18:15:26,"2nd reading of Bill C-40, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",C-40,Agreed To,171,131,2
225,2017-03-21T18:05:03,Concurrence in estimates,,Agreed To,171,131,2
224,2017-03-21T17:55:36,Opposition Motion (Canadian Forces tax benefit),,Agreed To,303,0,2
223,2017-03-21T17:45:37,Opposition Motion (Budget 2017),,Negatived,83,220,2
222,2017-03-21T15:43:28,Motion to hear another Member,,Negatived,97,175,2
221,2017-03-20T20:10:37,"Concurrence at report stage of Bill C-22, An Act to establish the National Security and Intelligence Committee of Parliamentarians and to make consequential amendments to certain Acts",C-22,Agreed To,167,127,2
220,2017-03-20T20:00:00,"Bill C-22, An Act to establish the National Security and Intelligence Committee of Parliamentarians and to make consequential amendments to certain Acts (report stage amendment)",C-22,Negatived,128,166,2
219,2017-03-20T19:50:49,"Bill C-22, An Act to establish the National Security and Intelligence Committee of Parliamentarians and to make consequential amendments to certain Acts (report stage amendment)",C-22,Agreed To,166,128,2
218,2017-03-20T19:40:58,"Bill C-22, An Act to establish the National Security and Intelligence Committee of Parliamentarians and to make consequential amendments to certain Acts (report stage amendment)",C-22,Agreed To,166,128,2
217,2017-03-20T19:30:12,"Bill C-22, An Act to establish the National Security and Intelligence Committee of Parliamentarians and to make consequential amendments to certain Acts (report stage amendment)",C-22,Agreed To,167,127,2
216,2017-03-20T19:20:52,"Bill C-22, An Act to establish the National Security and Intelligence Committee of Parliamentarians and to make consequential amendments to certain Acts (report stage subamendment)",C-22,Negatived,128,166,2
215,2017-03-20T19:10:05,"Bill C-22, An Act to establish the National Security and Intelligence Committee of Parliamentarians and to make consequential amendments to certain Acts (report stage amendment)",C-22,Negatived,91,203,2
214,2017-03-20T19:00:38,"Bill C-22, An Act to establish the National Security and Intelligence Committee of Parliamentarians and to make consequential amendments to certain Acts (report stage amendment)",C-22,Agreed To,246,46,2
213,2017-03-20T13:10:30,"Time allocation for Bill C-22, An Act to establish the National Security and Intelligence Committee of Parliamentarians and to make consequential amendments to certain Acts",C-22,Agreed To,162,116,2
212,2017-03-08T18:50:07,"3rd reading and adoption of Bill S-201, An Act to prohibit and prevent genetic discrimination",S-201,Agreed To,222,60,2
211,2017-03-08T18:17:41,"Concurrence at report stage of Bill S-201, An Act to prohibit and prevent genetic discrimination",S-201,Agreed To,222,59,2
210,2017-03-08T18:30:42,"Bill S-201, An Act to prohibit and prevent genetic discrimination (report stage amendment)",S-201,Negatived,59,218,2
209,2017-03-08T18:20:33,"2nd reading of Bill C-211, An Act respecting a federal framework on post-traumatic stress disorder",C-211,Agreed To,284,0,2
208,2017-03-08T18:10:57,"2nd reading of Bill S-217, An Act to amend the Criminal Code (detention in custody)",S-217,Agreed To,154,128,2
207,2017-03-08T18:00:18,Opposition Motion (Tax fairness),,Agreed To,205,77,2
206,2017-03-07T15:10:16,Opposition Motion (Impact of carbon taxes),,Negatived,77,215,2
205,2017-03-06T19:00:00,"2nd reading of Bill C-23, An Act respecting the preclearance of persons and goods in Canada and the United States",C-23,Agreed To,238,42,2
204,2017-03-06T19:00:00,"2nd reading of Bill C-23, An Act respecting the preclearance of persons and goods in Canada and the United States (reasoned amendment)",C-23,Negatived,42,236,2
203,2017-03-06T12:30:00,"Time allocation for Bill C-23, An Act respecting the preclearance of persons and goods in Canada and the United States",C-23,Agreed To,159,109,2
202,2017-02-22T15:05:03,"3rd reading and adoption of Bill C-18, An Act to amend the Rouge National Urban Park Act, the Parks Canada Agency Act and the Canada National Parks Act",C-18,Agreed To,291,1,2
201,2017-02-21T15:00:45,Opposition Motion (Systemic racism and religious discrimination),,Negatived,126,165,2
200,2017-02-15T17:55:13,"2nd reading of Bill S-211, An Act respecting National Sickle Cell Awareness Day",S-211,Agreed To,294,0,0
199,2017-02-15T17:45:56,"3rd reading and adoption of Bill C-37, An Act to amend the Controlled Drugs and Substances Act and to make related amendments to other Acts",C-37,Agreed To,215,80,0
198,2017-02-14T18:45:37,"Concurrence at report stage of Bill C-37, An Act to amend the Controlled Drugs and Substances Act and to make related amendments to other Acts",C-37,Agreed To,214,83,0
197,2017-02-14T18:15:00,"Bill C-37, An Act to amend the Controlled Drugs and Substances Act and to make related amendments to other Acts (report stage amendment)",C-37,Negatived,83,214,0
196,2017-02-14T13:06:07,"3rd reading and adoption of Bill C-30, An Act to implement the Comprehensive Economic and Trade Agreement between Canada and the European Union and its Member States and to provide for certain other measures",C-30,Agreed To,257,47,0
195,2017-02-14T13:02:53,"3rd reading and adoption of Bill C-31, An Act to implement the Free Trade Agreement between Canada and Ukraine",C-31,Agreed To,304,0,0
194,2017-02-14T12:59:04,Opposition Motion (Commitments regarding electoral reform),,Negatived,130,173,0
193,2017-02-14T10:40:08,"Time allocation for Bill C-37, An Act to amend the Controlled Drugs and Substances Act and to make related amendments to other Acts",C-37,Agreed To,207,85,0
192,2017-02-08T18:10:12,"2nd reading of Bill C-274, An Act to amend the Income Tax Act (transfer of small business or family farm or fishing corporation)",C-274,Negatived,145,157,0
191,2017-02-08T18:00:05,"2nd reading of Bill C-305, An Act to amend the Criminal Code (mischief)",C-305,Agreed To,303,0,0
190,2017-02-07T15:30:00,"Concurrence at report stage of Bill C-30, An Act to implement the Comprehensive Economic and Trade Agreement between Canada and the European Union and its Member States and to provide for certain other measures",C-30,Agreed To,263,50,0
189,2017-02-07T15:00:37,"Bill C-30, An Act to implement the Comprehensive Economic and Trade Agreement between Canada and the European Union and its Member States and to provide for certain other measures (report stage amendment)",C-30,Negatived,50,263,0
188,2017-02-07T15:10:17,Opposition Motion (Taxes on health and dental care plans),,Negatived,138,175,0
187,2017-02-07T15:00:06,Opposition Motion (Taxes on health and dental care plans) (amendment),,Negatived,88,225,0
186,2017-02-01T17:55:00,"2nd reading of Bill C-309, An Act to establish Gender Equality Week",C-309,Agreed To,287,1,0
185,2017-02-01T17:45:00,"2nd reading of Bill C-37, An Act to amend the Controlled Drugs and Substances Act and to make related amendments to other Acts",C-37,Agreed To,216,76,0
184,2017-02-01T16:00:00,"Time allocation for Bill C-37, An Act to amend the Controlled Drugs and Substances Act and to make related amendments to other Acts",C-37,Agreed To,206,86,0
183,2016-12-13T19:10:15,"2nd reading of Bill C-301, An Act to amend the Income Tax Act and to make a related amendment to another Act (registered retirement income fund)",C-301,Negatived,125,179,0
182,2016-12-13T19:00:03,Private Members' Business M-73 (German Heritage Month),,Agreed To,301,0,0
181,2016-12-13T18:50:52,"2nd reading of Bill C-306, An Act to establish a Crimean Tatar Deportation (“Sürgünlik”) Memorial Day and to recognize the mass deportation of the Crimean Tatars in 1944 as an act of genocide",C-306,Negatived,137,160,0
180,2016-12-13T18:40:50,"2nd reading of Bill C-235, An Act to amend the Criminal Code and the Corrections and Conditional Release Act (fetal alcohol disorder)",C-235,Negatived,133,170,0
179,2016-12-13T18:30:25,"2nd reading of Bill C-30, An Act to implement the Comprehensive Economic and Trade Agreement between Canada and the European Union and its Member States and to provide for certain other measures",C-30,Agreed To,266,39,0
178,2016-12-13T18:20:00,"2nd reading of Bill C-30, An Act to implement the Comprehensive Economic and Trade Agreement between Canada and the European Union and its Member States and to provide for certain other measures (previous question)",C-30,Agreed To,256,48,0
177,2016-12-13T18:10:35,Second Report of the Special Committee on Electoral Reform,,Negatived,131,173,0
