session,division,party,date,governing,category,stage,bill,bill_type_source,whip_status,member_scope,source_id,majority_defined,dissenters,binary_members,contested,subject
45-1,29,NDP,2025-06-20T14:45:16,False,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,7,True,"Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (report stage amendment) (Motion 15)"
45-1,29,Bloc Québécois,2025-06-20T14:45:16,False,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,22,True,"Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (report stage amendment) (Motion 15)"
45-1,29,Green Party,2025-06-20T14:45:16,False,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,1,True,"Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (report stage amendment) (Motion 15)"
45-1,30,Conservative,2025-06-20T14:55:32,False,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,140,False,"Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (report stage amendment) (Motion 18)"
45-1,30,Liberal,2025-06-20T14:55:32,True,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,167,False,"Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (report stage amendment) (Motion 18)"
45-1,30,NDP,2025-06-20T14:55:32,False,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,7,False,"Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (report stage amendment) (Motion 18)"
45-1,30,Bloc Québécois,2025-06-20T14:55:32,False,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,22,False,"Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (report stage amendment) (Motion 18)"
45-1,30,Green Party,2025-06-20T14:55:32,False,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,1,False,"Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (report stage amendment) (Motion 18)"
45-1,31,Conservative,2025-06-20T15:05:13,False,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,140,True,"Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (report stage amendment) (Motion 19)"
45-1,31,Liberal,2025-06-20T15:05:13,True,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,1,167,True,"Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (report stage amendment) (Motion 19)"
45-1,31,NDP,2025-06-20T15:05:13,False,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,7,True,"Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (report stage amendment) (Motion 19)"
45-1,31,Bloc Québécois,2025-06-20T15:05:13,False,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,22,True,"Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (report stage amendment) (Motion 19)"
45-1,31,Green Party,2025-06-20T15:05:13,False,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,1,True,"Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (report stage amendment) (Motion 19)"
45-1,32,Conservative,2025-06-20T15:15:46,False,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,140,True,"Concurrence at report stage of Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act"
45-1,32,Liberal,2025-06-20T15:15:46,True,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,1,167,True,"Concurrence at report stage of Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act"
45-1,32,NDP,2025-06-20T15:15:46,False,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,7,True,"Concurrence at report stage of Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act"
45-1,32,Bloc Québécois,2025-06-20T15:15:46,False,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,22,True,"Concurrence at report stage of Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act"
45-1,32,Green Party,2025-06-20T15:15:46,False,government_bill,report_stage,C-5,legisinfo,category_proxy_other,unknown,,True,0,1,True,"Concurrence at report stage of Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act"
45-1,33,Conservative,2025-06-20T17:50:55,False,government_bill,third_reading,C-5,legisinfo,category_proxy_other,unknown,,True,0,139,False,"3rd reading and adoption of Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (Part 1)"
45-1,33,Liberal,2025-06-20T17:50:55,True,government_bill,third_reading,C-5,legisinfo,category_proxy_other,unknown,,True,0,167,False,"3rd reading and adoption of Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (Part 1)"
45-1,33,NDP,2025-06-20T17:50:55,False,government_bill,third_reading,C-5,legisinfo,category_proxy_other,unknown,,True,0,7,False,"3rd reading and adoption of Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (Part 1)"
45-1,33,Bloc Québécois,2025-06-20T17:50:55,False,government_bill,third_reading,C-5,legisinfo,category_proxy_other,unknown,,True,0,22,False,"3rd reading and adoption of Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (Part 1)"
45-1,33,Green Party,2025-06-20T17:50:55,False,government_bill,third_reading,C-5,legisinfo,category_proxy_other,unknown,,True,0,1,False,"3rd reading and adoption of Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (Part 1)"
45-1,34,Conservative,2025-06-20T18:00:08,False,government_bill,third_reading,C-5,legisinfo,category_proxy_other,unknown,,True,0,140,True,"3rd reading and adoption of Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (Part 2)"
45-1,34,Liberal,2025-06-20T18:00:08,True,government_bill,third_reading,C-5,legisinfo,category_proxy_other,unknown,,True,1,167,True,"3rd reading and adoption of Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (Part 2)"
45-1,34,NDP,2025-06-20T18:00:08,False,government_bill,third_reading,C-5,legisinfo,category_proxy_other,unknown,,True,0,7,True,"3rd reading and adoption of Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (Part 2)"
45-1,34,Bloc Québécois,2025-06-20T18:00:08,False,government_bill,third_reading,C-5,legisinfo,category_proxy_other,unknown,,True,0,22,True,"3rd reading and adoption of Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (Part 2)"
45-1,34,Green Party,2025-06-20T18:00:08,False,government_bill,third_reading,C-5,legisinfo,category_proxy_other,unknown,,True,0,1,True,"3rd reading and adoption of Bill C-5, An Act to enact the Free Trade and Labour Mobility in Canada Act and the Building Canada Act (Part 2)"
45-1,35,Conservative,2025-09-22T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,139,True,Opposition Motion (Violent crime and repeat offenders)
45-1,35,Liberal,2025-09-22T15:15:00,True,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,161,True,Opposition Motion (Violent crime and repeat offenders)
45-1,35,NDP,2025-09-22T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,5,True,Opposition Motion (Violent crime and repeat offenders)
45-1,35,Bloc Québécois,2025-09-22T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,22,True,Opposition Motion (Violent crime and repeat offenders)
45-1,35,Green Party,2025-09-22T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,1,True,Opposition Motion (Violent crime and repeat offenders)
45-1,36,Conservative,2025-09-22T15:30:00,False,government_bill,second_reading,C-3,legisinfo,category_proxy_other,unknown,,True,0,138,True,"2nd reading of Bill C-3, An Act to amend the Citizenship Act (2025)"
45-1,36,Liberal,2025-09-22T15:30:00,True,government_bill,second_reading,C-3,legisinfo,category_proxy_other,unknown,,True,0,160,True,"2nd reading of Bill C-3, An Act to amend the Citizenship Act (2025)"
45-1,36,NDP,2025-09-22T15:30:00,False,government_bill,second_reading,C-3,legisinfo,category_proxy_other,unknown,,True,0,6,True,"2nd reading of Bill C-3, An Act to amend the Citizenship Act (2025)"
45-1,36,Bloc Québécois,2025-09-22T15:30:00,False,government_bill,second_reading,C-3,legisinfo,category_proxy_other,unknown,,True,0,22,True,"2nd reading of Bill C-3, An Act to amend the Citizenship Act (2025)"
45-1,36,Green Party,2025-09-22T15:30:00,False,government_bill,second_reading,C-3,legisinfo,category_proxy_other,unknown,,True,0,1,True,"2nd reading of Bill C-3, An Act to amend the Citizenship Act (2025)"
45-1,37,Conservative,2025-09-23T15:15:16,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,140,True,Opposition Motion (Oil and gas emissions cap)
45-1,37,Liberal,2025-09-23T15:15:16,True,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,162,True,Opposition Motion (Oil and gas emissions cap)
45-1,37,NDP,2025-09-23T15:15:16,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,7,True,Opposition Motion (Oil and gas emissions cap)
45-1,37,Bloc Québécois,2025-09-23T15:15:16,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,21,True,Opposition Motion (Oil and gas emissions cap)
45-1,37,Green Party,2025-09-23T15:15:16,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,1,True,Opposition Motion (Oil and gas emissions cap)
45-1,38,Conservative,2025-09-24T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,137,True,Opposition Motion (Constitutional powers of Quebec and the provinces)
45-1,38,Liberal,2025-09-24T15:15:00,True,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,162,True,Opposition Motion (Constitutional powers of Quebec and the provinces)
45-1,38,NDP,2025-09-24T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,7,True,Opposition Motion (Constitutional powers of Quebec and the provinces)
45-1,38,Bloc Québécois,2025-09-24T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,22,True,Opposition Motion (Constitutional powers of Quebec and the provinces)
45-1,38,Green Party,2025-09-24T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,1,True,Opposition Motion (Constitutional powers of Quebec and the provinces)
45-1,39,Conservative,2025-10-01T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,138,True,Opposition Motion (Food taxation)
45-1,39,Liberal,2025-10-01T15:15:00,True,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,165,True,Opposition Motion (Food taxation)
45-1,39,NDP,2025-10-01T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,7,True,Opposition Motion (Food taxation)
45-1,39,Bloc Québécois,2025-10-01T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,21,True,Opposition Motion (Food taxation)
45-1,39,Green Party,2025-10-01T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,1,True,Opposition Motion (Food taxation)
45-1,40,Conservative,2025-10-06T15:15:00,False,opposition_motion,,C-242,legisinfo,category_proxy_other,unknown,,True,0,142,True,Opposition Motion (Passage of Bill C-242)
45-1,40,Liberal,2025-10-06T15:15:00,True,opposition_motion,,C-242,legisinfo,category_proxy_other,unknown,,True,0,167,True,Opposition Motion (Passage of Bill C-242)
45-1,40,NDP,2025-10-06T15:15:00,False,opposition_motion,,C-242,legisinfo,category_proxy_other,unknown,,True,0,6,True,Opposition Motion (Passage of Bill C-242)
45-1,40,Bloc Québécois,2025-10-06T15:15:00,False,opposition_motion,,C-242,legisinfo,category_proxy_other,unknown,,True,0,22,True,Opposition Motion (Passage of Bill C-242)
45-1,40,Green Party,2025-10-06T15:15:00,False,opposition_motion,,C-242,legisinfo,category_proxy_other,unknown,,True,0,1,True,Opposition Motion (Passage of Bill C-242)
45-1,41,Conservative,2025-10-20T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,142,True,Opposition Motion (Cost of deficits)
45-1,41,Liberal,2025-10-20T15:15:00,True,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,166,True,Opposition Motion (Cost of deficits)
45-1,41,NDP,2025-10-20T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,6,True,Opposition Motion (Cost of deficits)
45-1,41,Bloc Québécois,2025-10-20T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,21,True,Opposition Motion (Cost of deficits)
45-1,41,Green Party,2025-10-20T15:15:00,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,1,True,Opposition Motion (Cost of deficits)
45-1,42,Conservative,2025-10-28T15:15:00,False,committee_report,amendment,,unknown,category_proxy_other,unknown,,True,0,141,True,"Third report of the Standing Committee on Access to Information, Privacy and Ethics (amendment)"
45-1,42,Liberal,2025-10-28T15:15:00,True,committee_report,amendment,,unknown,category_proxy_other,unknown,,True,0,163,True,"Third report of the Standing Committee on Access to Information, Privacy and Ethics (amendment)"
45-1,42,NDP,2025-10-28T15:15:00,False,committee_report,amendment,,unknown,category_proxy_other,unknown,,True,0,7,True,"Third report of the Standing Committee on Access to Information, Privacy and Ethics (amendment)"
45-1,42,Bloc Québécois,2025-10-28T15:15:00,False,committee_report,amendment,,unknown,category_proxy_other,unknown,,True,0,22,True,"Third report of the Standing Committee on Access to Information, Privacy and Ethics (amendment)"
45-1,42,Green Party,2025-10-28T15:15:00,False,committee_report,amendment,,unknown,category_proxy_other,unknown,,True,0,1,True,"Third report of the Standing Committee on Access to Information, Privacy and Ethics (amendment)"
45-1,43,Conservative,2025-10-28T15:25:00,False,committee_report,,,unknown,category_proxy_other,unknown,,True,0,141,True,"Third report of the Standing Committee on Access to Information, Privacy and Ethics (main motion as amended)"
45-1,43,Liberal,2025-10-28T15:25:00,True,committee_report,,,unknown,category_proxy_other,unknown,,True,0,163,True,"Third report of the Standing Committee on Access to Information, Privacy and Ethics (main motion as amended)"
45-1,43,NDP,2025-10-28T15:25:00,False,committee_report,,,unknown,category_proxy_other,unknown,,True,0,7,True,"Third report of the Standing Committee on Access to Information, Privacy and Ethics (main motion as amended)"
45-1,43,Bloc Québécois,2025-10-28T15:25:00,False,committee_report,,,unknown,category_proxy_other,unknown,,True,0,22,True,"Third report of the Standing Committee on Access to Information, Privacy and Ethics (main motion as amended)"
45-1,43,Green Party,2025-10-28T15:25:00,False,committee_report,,,unknown,category_proxy_other,unknown,,True,0,1,True,"Third report of the Standing Committee on Access to Information, Privacy and Ethics (main motion as amended)"
45-1,44,Conservative,2025-11-03T15:15:00,False,government_bill,report_stage,C-3,legisinfo,category_proxy_other,unknown,,True,0,141,True,"Bill C-3, An Act to amend the Citizenship Act (2025) (report stage amendment)"
45-1,44,Liberal,2025-11-03T15:15:00,True,government_bill,report_stage,C-3,legisinfo,category_proxy_other,unknown,,True,0,163,True,"Bill C-3, An Act to amend the Citizenship Act (2025) (report stage amendment)"
45-1,44,NDP,2025-11-03T15:15:00,False,government_bill,report_stage,C-3,legisinfo,category_proxy_other,unknown,,True,0,6,True,"Bill C-3, An Act to amend the Citizenship Act (2025) (report stage amendment)"
45-1,44,Bloc Québécois,2025-11-03T15:15:00,False,government_bill,report_stage,C-3,legisinfo,category_proxy_other,unknown,,True,0,22,True,"Bill C-3, An Act to amend the Citizenship Act (2025) (report stage amendment)"
45-1,44,Green Party,2025-11-03T15:15:00,False,government_bill,report_stage,C-3,legisinfo,category_proxy_other,unknown,,True,0,1,True,"Bill C-3, An Act to amend the Citizenship Act (2025) (report stage amendment)"
45-1,45,Conservative,2025-11-03T15:25:00,False,government_bill,report_stage,C-3,legisinfo,category_proxy_other,unknown,,True,0,141,True,"Concurrence at report stage of Bill C-3, An Act to amend the Citizenship Act (2025)"
45-1,45,Liberal,2025-11-03T15:25:00,True,government_bill,report_stage,C-3,legisinfo,category_proxy_other,unknown,,True,0,163,True,"Concurrence at report stage of Bill C-3, An Act to amend the Citizenship Act (2025)"
45-1,45,NDP,2025-11-03T15:25:00,False,government_bill,report_stage,C-3,legisinfo,category_proxy_other,unknown,,True,0,6,True,"Concurrence at report stage of Bill C-3, An Act to amend the Citizenship Act (2025)"
45-1,45,Bloc Québécois,2025-11-03T15:25:00,False,government_bill,report_stage,C-3,legisinfo,category_proxy_other,unknown,,True,0,22,True,"Concurrence at report stage of Bill C-3, An Act to amend the Citizenship Act (2025)"
45-1,45,Green Party,2025-11-03T15:25:00,False,government_bill,report_stage,C-3,legisinfo,category_proxy_other,unknown,,False,,0,True,"Concurrence at report stage of Bill C-3, An Act to amend the Citizenship Act (2025)"
45-1,46,Conservative,2025-11-04T15:10:00,False,committee_report,,,unknown,category_proxy_other,unknown,,True,0,142,False,"First report of the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities"
45-1,46,Liberal,2025-11-04T15:10:00,True,committee_report,,,unknown,category_proxy_other,unknown,,True,0,168,False,"First report of the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities"
45-1,46,NDP,2025-11-04T15:10:00,False,committee_report,,,unknown,category_proxy_other,unknown,,True,0,6,False,"First report of the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities"
45-1,46,Bloc Québécois,2025-11-04T15:10:00,False,committee_report,,,unknown,category_proxy_other,unknown,,True,0,22,False,"First report of the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities"
45-1,46,Green Party,2025-11-04T15:10:00,False,committee_report,,,unknown,category_proxy_other,unknown,,False,,0,False,"First report of the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities"
45-1,47,Conservative,2025-11-05T15:15:00,False,government_bill,third_reading,C-3,legisinfo,category_proxy_other,unknown,,True,0,141,True,"3rd reading and adoption of Bill C-3, An Act to amend the Citizenship Act (2025)"
45-1,47,Liberal,2025-11-05T15:15:00,True,government_bill,third_reading,C-3,legisinfo,category_proxy_other,unknown,,True,0,169,True,"3rd reading and adoption of Bill C-3, An Act to amend the Citizenship Act (2025)"
45-1,47,NDP,2025-11-05T15:15:00,False,government_bill,third_reading,C-3,legisinfo,category_proxy_other,unknown,,True,0,7,True,"3rd reading and adoption of Bill C-3, An Act to amend the Citizenship Act (2025)"
45-1,47,Bloc Québécois,2025-11-05T15:15:00,False,government_bill,third_reading,C-3,legisinfo,category_proxy_other,unknown,,True,0,22,True,"3rd reading and adoption of Bill C-3, An Act to amend the Citizenship Act (2025)"
45-1,47,Green Party,2025-11-05T15:15:00,False,government_bill,third_reading,C-3,legisinfo,category_proxy_other,unknown,,True,0,1,True,"3rd reading and adoption of Bill C-3, An Act to amend the Citizenship Act (2025)"
45-1,48,Conservative,2025-11-06T17:15:00,False,supply,amendment,,unknown,category_proxy_other,unknown,,True,0,139,True,Budgetary policy (subamendment)
45-1,48,Liberal,2025-11-06T17:15:00,True,supply,amendment,,unknown,category_proxy_other,unknown,,True,0,169,True,Budgetary policy (subamendment)
45-1,48,NDP,2025-11-06T17:15:00,False,supply,amendment,,unknown,category_proxy_other,unknown,,True,0,6,True,Budgetary policy (subamendment)
45-1,48,Bloc Québécois,2025-11-06T17:15:00,False,supply,amendment,,unknown,category_proxy_other,unknown,,True,0,22,True,Budgetary policy (subamendment)
45-1,48,Green Party,2025-11-06T17:15:00,False,supply,amendment,,unknown,category_proxy_other,unknown,,True,0,1,True,Budgetary policy (subamendment)
45-1,49,Conservative,2025-11-07T13:30:00,False,supply,amendment,,unknown,category_proxy_other,unknown,,True,0,138,True,Budgetary policy (amendment)
45-1,49,Liberal,2025-11-07T13:30:00,True,supply,amendment,,unknown,category_proxy_other,unknown,,True,0,168,True,Budgetary policy (amendment)
45-1,49,NDP,2025-11-07T13:30:00,False,supply,amendment,,unknown,category_proxy_other,unknown,,True,0,7,True,Budgetary policy (amendment)
45-1,49,Bloc Québécois,2025-11-07T13:30:00,False,supply,amendment,,unknown,category_proxy_other,unknown,,True,0,22,True,Budgetary policy (amendment)
45-1,49,Green Party,2025-11-07T13:30:00,False,supply,amendment,,unknown,category_proxy_other,unknown,,True,0,1,True,Budgetary policy (amendment)
45-1,50,Conservative,2025-11-17T18:45:29,False,supply,,,unknown,category_proxy_other,unknown,,True,0,141,True,Budgetary policy
45-1,50,Liberal,2025-11-17T18:45:29,True,supply,,,unknown,category_proxy_other,unknown,,True,0,169,True,Budgetary policy
45-1,50,NDP,2025-11-17T18:45:29,False,supply,,,unknown,category_proxy_other,unknown,,True,0,5,True,Budgetary policy
45-1,50,Bloc Québécois,2025-11-17T18:45:29,False,supply,,,unknown,category_proxy_other,unknown,,True,0,22,True,Budgetary policy
45-1,50,Green Party,2025-11-17T18:45:29,False,supply,,,unknown,category_proxy_other,unknown,,True,0,1,True,Budgetary policy
45-1,51,Conservative,2025-12-03T15:15:00,False,private_members_business,second_reading,C-225,legisinfo,category_proxy_private,unknown,,True,0,132,False,"2nd reading of Bill C-225, An Act to amend the Criminal Code"
45-1,51,Liberal,2025-12-03T15:15:00,True,private_members_business,second_reading,C-225,legisinfo,category_proxy_private,unknown,,True,0,164,False,"2nd reading of Bill C-225, An Act to amend the Criminal Code"
45-1,51,NDP,2025-12-03T15:15:00,False,private_members_business,second_reading,C-225,legisinfo,category_proxy_private,unknown,,True,0,6,False,"2nd reading of Bill C-225, An Act to amend the Criminal Code"
45-1,51,Bloc Québécois,2025-12-03T15:15:00,False,private_members_business,second_reading,C-225,legisinfo,category_proxy_private,unknown,,True,0,22,False,"2nd reading of Bill C-225, An Act to amend the Criminal Code"
45-1,51,Green Party,2025-12-03T15:15:00,False,private_members_business,second_reading,C-225,legisinfo,category_proxy_private,unknown,,True,0,1,False,"2nd reading of Bill C-225, An Act to amend the Criminal Code"
45-1,52,Conservative,2025-12-03T15:30:00,False,private_members_business,second_reading,C-241,legisinfo,category_proxy_private,unknown,,True,0,131,True,"2nd reading of Bill C-241, An Act to establish a national strategy respecting flood and drought forecasting"
45-1,52,Liberal,2025-12-03T15:30:00,True,private_members_business,second_reading,C-241,legisinfo,category_proxy_private,unknown,,True,0,164,True,"2nd reading of Bill C-241, An Act to establish a national strategy respecting flood and drought forecasting"
45-1,52,NDP,2025-12-03T15:30:00,False,private_members_business,second_reading,C-241,legisinfo,category_proxy_private,unknown,,True,0,7,True,"2nd reading of Bill C-241, An Act to establish a national strategy respecting flood and drought forecasting"
45-1,52,Bloc Québécois,2025-12-03T15:30:00,False,private_members_business,second_reading,C-241,legisinfo,category_proxy_private,unknown,,True,0,22,True,"2nd reading of Bill C-241, An Act to establish a national strategy respecting flood and drought forecasting"
45-1,52,Green Party,2025-12-03T15:30:00,False,private_members_business,second_reading,C-241,legisinfo,category_proxy_private,unknown,,True,0,1,True,"2nd reading of Bill C-241, An Act to establish a national strategy respecting flood and drought forecasting"
45-1,53,Conservative,2025-12-08T15:15:00,False,government_bill,second_reading,C-15,legisinfo,category_proxy_other,unknown,,True,0,138,True,"2nd reading of Bill C-15, An Act to implement certain provisions of the budget tabled in Parliament on November 4, 2025 (reasoned amendment)"
45-1,53,Liberal,2025-12-08T15:15:00,True,government_bill,second_reading,C-15,legisinfo,category_proxy_other,unknown,,True,0,168,True,"2nd reading of Bill C-15, An Act to implement certain provisions of the budget tabled in Parliament on November 4, 2025 (reasoned amendment)"
45-1,53,NDP,2025-12-08T15:15:00,False,government_bill,second_reading,C-15,legisinfo,category_proxy_other,unknown,,True,0,6,True,"2nd reading of Bill C-15, An Act to implement certain provisions of the budget tabled in Parliament on November 4, 2025 (reasoned amendment)"
45-1,53,Bloc Québécois,2025-12-08T15:15:00,False,government_bill,second_reading,C-15,legisinfo,category_proxy_other,unknown,,True,0,21,True,"2nd reading of Bill C-15, An Act to implement certain provisions of the budget tabled in Parliament on November 4, 2025 (reasoned amendment)"
45-1,53,Green Party,2025-12-08T15:15:00,False,government_bill,second_reading,C-15,legisinfo,category_proxy_other,unknown,,True,0,1,True,"2nd reading of Bill C-15, An Act to implement certain provisions of the budget tabled in Parliament on November 4, 2025 (reasoned amendment)"
45-1,54,Conservative,2025-12-09T17:45:59,False,opposition_motion,amendment,,unknown,category_proxy_other,unknown,,True,0,138,True,Opposition Motion (Pipeline construction) (amendment)
45-1,54,Liberal,2025-12-09T17:45:59,True,opposition_motion,amendment,,unknown,category_proxy_other,unknown,,True,0,168,True,Opposition Motion (Pipeline construction) (amendment)
45-1,54,NDP,2025-12-09T17:45:59,False,opposition_motion,amendment,,unknown,category_proxy_other,unknown,,True,0,6,True,Opposition Motion (Pipeline construction) (amendment)
45-1,54,Bloc Québécois,2025-12-09T17:45:59,False,opposition_motion,amendment,,unknown,category_proxy_other,unknown,,True,0,21,True,Opposition Motion (Pipeline construction) (amendment)
45-1,54,Green Party,2025-12-09T17:45:59,False,opposition_motion,amendment,,unknown,category_proxy_other,unknown,,True,0,1,True,Opposition Motion (Pipeline construction) (amendment)
45-1,55,Conservative,2025-12-09T17:50:53,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,138,True,Opposition Motion (Pipeline construction)
45-1,55,Liberal,2025-12-09T17:50:53,True,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,168,True,Opposition Motion (Pipeline construction)
45-1,55,NDP,2025-12-09T17:50:53,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,6,True,Opposition Motion (Pipeline construction)
45-1,55,Bloc Québécois,2025-12-09T17:50:53,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,21,True,Opposition Motion (Pipeline construction)
45-1,55,Green Party,2025-12-09T17:50:53,False,opposition_motion,,,unknown,category_proxy_other,unknown,,True,0,1,True,Opposition Motion (Pipeline construction)
45-1,56,Conservative,2025-12-11T15:15:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,139,True,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 1)"
45-1,56,Liberal,2025-12-11T15:15:00,True,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,168,True,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 1)"
45-1,56,NDP,2025-12-11T15:15:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,7,True,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 1)"
45-1,56,Bloc Québécois,2025-12-11T15:15:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,20,True,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 1)"
45-1,56,Green Party,2025-12-11T15:15:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,1,True,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 1)"
45-1,57,Conservative,2025-12-11T15:30:00,False,government_bill,report_stage,C-12,legisinfo,category_proxy_other,unknown,,True,0,139,False,"Bill C-12, An Act respecting certain measures relating to the security of Canada's borders and the integrity of the Canadian immigration system and respecting other related security measures (report stage amendment) (Motion No. 2)"
