vote_number,date,subject,bill_number,result,yeas,nays,paired
27,2006-06-21T15:20:18,"Bill C-2, An Act providing for conflict of interest rules, restrictions on election financing and measures respecting administrative transparency, oversight and accountability (report stage amendment)",C-2,Agreed To,174,116,0
26,2006-06-21T15:15:38,"Bill C-2, An Act providing for conflict of interest rules, restrictions on election financing and measures respecting administrative transparency, oversight and accountability (report stage amendment)",C-2,Agreed To,174,116,0
25,2006-06-21T15:05:48,"Bill C-2, An Act providing for conflict of interest rules, restrictions on election financing and measures respecting administrative transparency, oversight and accountability (report stage amendment)",C-2,Agreed To,174,116,0
24,2006-06-20T15:45:45,"3rd reading and adoption of Bill C-5, An Act respecting the establishment of the Public Health Agency of Canada and amending certain Acts",C-5,Agreed To,233,50,2
23,2006-06-20T15:35:30,"Concurrence at report stage of Bill C-3, An Act respecting international bridges and tunnels and making a consequential amendment to another Act",C-3,Agreed To,254,29,2
22,2006-06-20T15:25:20,"Opposition Motion (Canada’s Aboriginals, First Nations, Inuit and Métis)",,Agreed To,162,121,2
21,2006-06-20T15:15:57,Opposition Motion (Seniors),,Agreed To,233,50,2
20,2006-06-20T15:05:35,Opposition Motion (Seniors) (amendment),,Agreed To,231,52,2
19,2006-06-13T18:21:31,First Report of the Standing Committee on Agriculture and Agri-Food,,Agreed To,154,123,2
18,2006-06-13T18:15:45,"2nd reading of Bill C-10, An Act to amend the Criminal Code (minimum penalties for offences involving firearms) and to make a consequential amendment to another Act",C-10,Agreed To,157,116,2
17,2006-06-13T17:55:00,First Report of the Standing Committee on Canadian Heritage,,Agreed To,281,0,2
16,2006-06-13T17:45:52,Opposition Motion (Canadian economic growth),,Agreed To,231,50,2
15,2006-06-07T18:45:44,"2nd reading of Bill C-294, An Act to amend the Income Tax Act (sports and recreation programs)",C-294,Agreed To,268,2,0
14,2006-06-06T18:00:44,Second Report of the Standing Committee on Fisheries and Oceans,,Agreed To,283,0,2
13,2006-06-06T17:50:44,"2nd reading of Bill C-9, An Act to amend the Criminal Code (conditional sentence of imprisonment)",C-9,Agreed To,230,50,2
12,2006-06-06T17:45:33,Opposition Motion (Gas prices),,Negatived,77,204,2
11,2006-06-05T15:41:29,Motion to proceed to Orders of the Day,,Negatived,116,121,0
10,2006-05-30T18:50:39,Opposition Motion (Protection and promotion of the diversity of cultural Expressions ),,Agreed To,155,121,4
9,2006-05-17T22:05:00,Government Business No. 7 (Two year extension of Canada’s commitment in Afghanistan),,Agreed To,149,145,0
8,2006-05-16T18:40:55,Opposition Motion (Kyoto Protocol),,Agreed To,169,125,2
7,2006-05-16T18:35:37,Opposition Motion (Pesticides),,Negatived,87,207,2
6,2006-05-10T18:40:05,Budgetary policy,,Agreed To,175,113,0
5,2006-05-09T18:30:00,Budgetary policy (amendment),,Negatived,116,174,0
4,2006-05-08T18:50:49,"2nd reading of Bill C-5, An Act respecting the establishment of the Public Health Agency of Canada and amending certain Acts",C-5,Agreed To,238,49,2
3,2006-05-08T18:45:07,Government Business No. 6 (North American Aerospace Defense (NORAD) Agreement),,Agreed To,257,30,2
2,2006-05-08T18:40:27,Opposition Motion (Child care),,Negatived,114,173,2
1,2006-05-08T18:30:50,Budgetary policy (subamendment),,Negatived,28,258,2
