parliament,deposit_term_id,deposit_name,deposit_constituency,person_id,method,observable_records
40,3555,"DEBELLEFEUILLE, Claude",BEAUHARNOIS--SALABERRY,35315,full_name,348
40,3556,"GOODALE, Ralph",WASCANA,1265,full_name,334
40,3559,"COMARTIN, Joe",WINDSOR--TECUMSEH,1803,full_name,349
40,3561,"FLETCHER, Steven",CHARLESWOOD--ST. JAMES--ASSINIBOIA,25502,full_name,360
40,3563,"CHARLTON, Chris",HAMILTON MOUNTAIN,683,full_name,342
40,3564,"WESTON, John",WEST VANCOUVER--SUNSHINE COAST--SEA TO SKY COUNTRY,35998,full_name,353
40,3565,"CALANDRA, Paul",OAK RIDGES--MARKHAM,30418,full_name,360
40,3566,"NORLOCK, Rick",NORTHUMBERLAND--QUINTE WEST,30338,full_name,354
40,3567,"BEAUDIN, Josee",SAINT-LAMBERT,58788,full_name,346
40,3570,"ST-CYR, Thierry",JEANNE-LE BER,31685,full_name,342
40,3576,"LEMIEUX, Pierre",GLENGARRY--PRESCOTT--RUSSELL,35580,full_name,361
40,3578,"BLANEY, Steven",LEVIS--BELLECHASSE,35389,full_name,342
40,3580,"MASSE, Brian",WINDSOR WEST,9137,full_name,318
40,3582,"GUIMOND, Claude",RIMOUSKI-NEIGETTE--TEMISCOUATA--LES BASQUES,53294,full_name,327
40,3589,"MURPHY, Shawn",CHARLOTTETOWN,1820,full_name,356
40,3591,"WILFERT, Bryon",RICHMOND HILL,843,full_name,300
40,3593,"REID, Scott",LANARK--FRONTENAC--LENNOX AND ADDINGTON,1827,full_name,354
40,3594,"ALLEN, Malcolm",WELLAND,59068,full_name,341
40,3595,"DORION, Jean",LONGUEUIL--PIERRE-BOUCHER,58694,full_name,337
40,3596,"LEMAY, Marc",ABITIBI--TEMISCAMINGUE,25529,full_name,351
40,3598,"MALOWAY, Jim",ELMWOOD--TRANSCONA,59103,full_name,353
40,3599,"BONSANT, France",COMPTON--STANSTEAD,25479,full_name,342
40,3602,"MAYES, Colin",OKANAGAN--SHUSWAP,35952,full_name,361
40,3603,"ALBRECHT, Harold",KITCHENER--CONESTOGA,35607,full_name,358
40,3604,"COADY, Siobhan",ST. JOHN'S SOUTH--MOUNT PEARL,31035,full_name,322
40,3609,"BOUGHEN, Ray",PALLISER,59143,full_name,363
40,3610,"GOLDRING, Peter",EDMONTON EAST,1325,full_name,340
40,3611,"PAQUETTE, Pierre",JOLIETTE,1824,full_name,357
40,3612,"MARTIN, Tony",SAULT STE. MARIE,25521,full_name,320
40,3616,"LUNN, Gary",SAANICH--GULF ISLANDS,1547,full_name,330
40,3617,"REGAN, Geoff",HALIFAX WEST,1760,full_name,318
40,3620,"GAGNON, Christiane",QUEBEC,399,full_name,341
40,3621,"KERR, Greg",WEST NOVA,35274,full_name,354
40,3622,"TWEED, Merv",BRANDON--SOURIS,25463,full_name,355
40,3623,"PATRY, Bernard",PIERREFONDS--DOLLARD,387,full_name,318
40,3624,"MCTEAGUE, Dan",PICKERING--SCARBOROUGH EAST,921,full_name,289
40,3629,"GUERGIS, Helena",SIMCOE--GREY,25506,full_name,172
40,3629.1,"GUERGIS, Helena",SIMCOE--GREY,25506,full_name,102
40,3631,"VELLACOTT, Maurice",SASKATOON--WANUSKEWIN,1262,full_name,357
40,3632,"LESLIE, Megan",HALIFAX,58550,full_name,345
40,3633,"LOBB, Ben",HURON--BRUCE,35600,full_name,358
40,3634,"WATSON, Jeff",ESSEX,1099,full_name,349
40,3635,"WARAWA, Mark",LANGLEY,25467,full_name,355
40,3636,"LAFRAMBOISE, Mario",ARGENTEUIL--PAPINEAU--MIRABEL,1811,full_name,354
40,3638,"BOUCHER, Sylvie",BEAUPORT--LIMOILOU,35320,full_name,353
40,3639,"ODA, Bev",DURHAM,19994,full_name,340
40,3640,"CALKINS, Blaine",WETASKIWIN,35897,full_name,340
40,3641,"ROY, Jean-Yves",HAUTE-GASPESIE--LA MITIS--MATANE--MATAPEDIA,1828,full_name,210
40,3642,"AGLUKKAQ, Leona",NUNAVUT,46003,full_name,350
40,3649,"DHALIWAL, Sukh",NEWTON--NORTH DELTA,31098,full_name,276
40,3652,"BREITKREUZ, Garry",YORKTON--MELVILLE,1268,full_name,349
40,3654,"MENDES, Alexandra",BROSSARD--LA PRAIRIE,58621,full_name,334
40,3661,"PACETTI, Massimo",SAINT-LEONARD--SAINT-MICHEL,9135,full_name,306
40,3663,"SAVOIE, Denise",VICTORIA,35997,full_name,323
40,3664,"GOODYEAR, Gary",CAMBRIDGE,25504,full_name,350
40,3667,"LEBLANC, Dominic",BEAUSEJOUR,1813,full_name,307
40,3670,"MACKAY, Peter Gordon",CENTRAL NOVA,82,surname_constituency,333
40,3672,"PRESTON, Joe",ELGIN--MIDDLESEX--LONDON,25448,full_name,361
40,3676,"PAILLE, Pascal-Pierre",LOUIS-HEBERT,58702,full_name,331
40,3677,"SCARPALEGGIA, Francis",LAC-SAINT-LOUIS,25453,full_name,313
40,3678,"MARTIN, Pat",WINNIPEG CENTRE,1174,full_name,287
40,3679,"ASHTON, Niki",CHURCHILL,36037,full_name,328
40,3681,"CANNAN, Ron",KELOWNA--LAKE COUNTRY,35933,full_name,353
40,3686,"ANGUS, Charlie",TIMMINS--JAMES BAY,25470,full_name,313
40,3689,"UPPAL, Tim",EDMONTON--SHERWOOD PARK,30645,full_name,354
40,3690,"HOLDER, Ed",LONDON WEST,58939,full_name,352
40,3691,"FINLEY, Diane",HALDIMAND--NORFOLK,25501,full_name,358
40,3692,"MARK, Inky",DAUPHIN--SWAN RIVER--MARQUETTE,1144,full_name,159
40,3693,"VINCENT, Robert",SHEFFORD,25466,full_name,345
40,3694,"CHOW, Olivia",TRINITY--SPADINA,20816,full_name,337
40,3696,"RATHGEBER, Brent",EDMONTON--ST. ALBERT,59203,full_name,352
40,3697,"DAVIDSON, Pat",SARNIA--LAMBTON,35701,surname_constituency,360
40,3699,"EYKING, Mark",SYDNEY--VICTORIA,1806,full_name,337
40,3700,"MULCAIR, Thomas",OUTREMONT,26684,full_name,311
40,3704,"RODRIGUEZ, Pablo",HONORE-MERCIER,25451,full_name,297
40,3705,"DHALLA, Ruby",BRAMPTON--SPRINGDALE,25498,full_name,230
40,3706,"MENARD, REal",HOCHELAGA,259,full_name,100
40,3713,"JEAN, Brian",FORT MCMURRAY--ATHABASCA,25509,full_name,361
40,3714,"MINNA, Maria",BEACHES--EAST YORK,528,full_name,322
40,3715,"HILL, Jay",PRINCE GEORGE--PEACE RIVER,1530,full_name,257
40,3716,"VERNER, Josee",LOUIS-SAINT-LAURENT,31774,full_name,331
40,3721,"BROWN, Patrick",BARRIE,30979,full_name,351
40,3722,"MERRIFIELD, Rob",YELLOWHEAD,1818,full_name,346
40,3725,"RICKFORD, Greg",KENORA,58914,full_name,349
40,3727,"HAWN, Laurie",EDMONTON CENTRE,31267,full_name,356
40,3728,"RICHARDS, Blake",WILD ROSE,59235,full_name,353
40,3730,"HARRIS, Dick",CARIBOO--PRINCE GEORGE,1525,surname_constituency,353
40,3732,"RATANSI, Yasmin",DON VALLEY EAST,25449,full_name,313
40,3733,"GODIN, Yvon",ACADIE--BATHURST,103,full_name,306
40,3734,"GLOVER, Shelly",SAINT BONIFACE,59115,full_name,357
40,3735,"THI LAC, Eve-Mary Thai",SAINT-HYACINTHE--BAGOT,53571,full_name,323
40,3736,"SCHEER, Andrew",REGINA--QU'APPELLE,25454,full_name,280
40,3738,"LEBEL, Denis",ROBERVAL--LAC-SAINT-JEAN,38633,full_name,358
40,3739,"ANDERSON, David",CYPRESS HILLS--GRASSLANDS,1795,full_name,359
40,3740,"GALIPEAU, Royal",OTTAWA--ORLEANS,35668,full_name,351
40,3741,"FOOTE, Judy",RANDOM--BURIN--ST. GEORGE'S,58519,full_name,332
40,3743,"MALO, Luc",VERCHERES--LES PATRIOTES,35517,full_name,350
40,3749,"ABBOTT, Jim",KOOTENAY--COLUMBIA,1463,full_name,353
40,3752,"MENZIES, Ted",MACLEOD,3449,full_name,358
40,3754,"BOURGEOIS, Diane",TERREBONNE--BLAINVILLE,1799,full_name,328
40,3756,"DION, Stephane",SAINT-LAURENT--CARTIERVILLE,460,full_name,293
40,3757,"VALERIOTE, Frank",GUELPH,58890,full_name,315
40,3758,"SIKSAY, Bill",BURNABY--DOUGLAS,1592,full_name,350
40,3759,"WRZESNEWSKYJ, Borys",ETOBICOKE CENTRE,25468,full_name,294
40,3760,"BRISON, Scott",KINGS--HANTS,74,full_name,293
40,3762,"VAN KESTEREN, Dave",CHATHAM-KENT--ESSEX,31765,full_name,357
40,3764,"SZABO, Paul",MISSISSAUGA SOUTH,799,full_name,349
40,3766,"THIBEAULT, Glenn",SUDBURY,59047,full_name,301
40,3768,"CUZNER, Rodger",CAPE BRETON--CANSO,1804,full_name,347
40,3769,"SHEA, Gail",EGMONT,58537,full_name,359
40,3770,"CASSON, Rick",LETHBRIDGE,1370,full_name,358
40,3773,"NEVILLE, Anita",WINNIPEG SOUTH CENTRE,1821,full_name,291
40,3775,"BEZAN, James",SELKIRK--INTERLAKE,25475,full_name,347
40,3780,"HIEBERT, Russ",SOUTH SURREY--WHITE ROCK--CLOVERDALE,23897,full_name,348
40,3783,"SHIPLEY, Bev",LAMBTON--KENT--MIDDLESEX,31664,full_name,334
40,3787,"BLOCK, Kelly",SASKATOON--ROSETOWN--BIGGAR,59156,full_name,360
40,3790,"BACHAND, Claude",SAINT-JEAN,449,full_name,355
40,3791,"MENARD, Serge",MARC-AURELE-FORTIN,18766,full_name,350
40,3795,"TONKS, Alan",YORK SOUTH--WESTON,1837,full_name,344
40,3797,"DRYDEN, Ken",YORK CENTRE,19425,full_name,305
40,3800,"CANNON, Lawrence",PONTIAC,23655,full_name,311
40,3801,"YELICH, Lynne",BLACKSTRAP,1838,full_name,354
40,3803,"BRUINOOGE, Rod",WINNIPEG SOUTH,30982,full_name,352
40,3804,"GREWAL, Nina",FLEETWOOD--PORT KELLS,25505,full_name,357
40,3805,"DEMERS, Nicole",LAVAL,25495,full_name,337
40,3806,"GOURDE, Jacques",LOTBINIERE--CHUTES-DE-LA-CHAUDIERE,35397,full_name,362
40,3807,"LESSARD, Yves",CHAMBLY--BORDUAS,25518,full_name,325
40,3809,"KOMARNICKI, Ed",SOURIS--MOOSE MOUNTAIN,25513,full_name,360
40,3810,"CANNIS, John",SCARBOROUGH CENTRE,949,full_name,270
40,3812,"ARTHUR, Andre",PORTNEUF--JACQUES-CARTIER,35447,full_name,263
40,3813,"MARSTON, Wayne",HAMILTON EAST--STONEY CREEK,681,full_name,356
40,3814,"BELLAVANCE, Andre",RICHMOND--ARTHABASKA,25474,full_name,343
40,3818,"PEARSON, Glen",LONDON NORTH CENTRE,35621,full_name,311
40,3819,"MCCALLUM, John",MARKHAM--UNIONVILLE,1817,full_name,296
40,3821,"CHONG, Michael",WELLINGTON--HALTON HILLS,25488,full_name,352
40,3826,"WONG, Alice",RICHMOND,30812,full_name,355
40,3828,"O'CONNOR, Gordon",CARLETON--MISSISSIPPI MILLS,25523,full_name,363
40,3833,"DEWAR, Paul",OTTAWA CENTRE,35665,full_name,335
40,3834,"MURRAY, Joyce",VANCOUVER QUADRA,35950,full_name,310
40,3836,"LAYTON, Jack",TORONTO--DANFORTH,554,full_name,331
40,3839,"MATHYSSEN, Irene",LONDON--FANSHAWE,764,full_name,349
40,3841,"ALLISON, Dean",NIAGARA WEST--GLANBROOK,25446,full_name,338
40,3842,"BAINS, Navdeep",MISSISSAUGA--BRAMPTON SOUTH,25471,full_name,318
40,3844,"CROWDER, Jean",NANAIMO--COWICHAN,25492,full_name,346
40,3846,"BAGNELL, Larry",YUKON,1796,full_name,316
40,3849,"BELANGER, Mauril",OTTAWA--VANIER,873,full_name,294
40,3851,"BERNIER, Maxime",BEAUCE,35309,full_name,337
40,3853,"SGRO, Judy",YORK WEST,1787,surname_constituency,288
40,3854,"IGNATIEFF, Michael",ETOBICOKE--LAKESHORE,35573,full_name,152
40,3856,"CADMAN, Dona",SURREY NORTH,59313,full_name,340
40,3859,"LEVESQUE, Yvon",ABITIBI--BAIE-JAMES--NUNAVIK--EEYOU,25519,full_name,349
40,3860,"DAVIES, Libby",VANCOUVER EAST,1598,full_name,352
40,3863,"DUFOUR, Nicolas",REPENTIGNY,58747,full_name,336
40,3868,"FLAHERTY, Jim",WHITBY--OSHAWA,35751,full_name,327
40,3869,"DAVIES, Don",VANCOUVER KINGSWAY,59325,full_name,321
40,3871,"STORSETH, Brian",WESTLOCK--ST. PAUL,35896,full_name,359
40,3872,"DEL MASTRO, Dean",PETERBOROUGH,35684,full_name,357
40,3873,"SMITH, Joy",KILDONAN--ST. PAUL,25533,full_name,323
40,3876,"ANDERS, Rob",CALGARY WEST,1313,full_name,344
40,3877,"KRAMP, Daryl",PRINCE EDWARD--HASTINGS,695,full_name,353
40,3878,"MCLEOD, Cathy",KAMLOOPS--THOMPSON--CARIBOO,59265,full_name,359
40,3879,"DECHERT, Bob",MISSISSAUGA--ERINDALE,31086,full_name,349
40,3880,"HOEPPNER, Candice",PORTAGE--LISGAR,59110,full_name,359
40,3881,"FRY, Hedy",VANCOUVER CENTRE,1589,full_name,288
40,3883,"OBHRAI, Deepak",CALGARY EAST,1287,full_name,332
40,3885,"CARRIE, Colin",OSHAWA,25486,full_name,363
40,3887,"BENOIT, Leon",VEGREVILLE--WAINWRIGHT,1365,full_name,355
40,3888,"DAY, Stockwell",OKANAGAN--COQUIHALLA,1792,full_name,338
40,3889,"MCCOLEMAN, Phil",BRANT,35539,full_name,346
40,3891,"OUELLET, Christian",BROME--MISSISQUOI,31538,full_name,334
40,3895,"BRAID, Peter",KITCHENER--WATERLOO,58922,full_name,357
40,3900,"LUNNEY, James",NANAIMO--ALBERNI,1814,full_name,342
40,3905,"EASTER, Wayne",MALPEQUE,43,full_name,323
40,3908,"VAN LOAN, Peter",YORK--SIMCOE,25465,full_name,341
40,3909,"SIMSON, Michelle",SCARBOROUGH SOUTHWEST,59036,full_name,296
40,3910,"TOEWS, Vic",PROVENCHER,1836,full_name,346
40,3911,"PAILLE, Daniel",HOCHELAGA,63585,full_name,224
40,3914,"CROMBIE, Bonnie",MISSISSAUGA--STREETSVILLE,58954,full_name,331
40,3917,"BAIRD, John",OTTAWA WEST--NEPEAN,35676,full_name,345
40,3921,"POILIEVRE, Pierre",NEPEAN--CARLETON,25524,full_name,351
40,3922,"YOUNG, Terence",OAKVILLE,35663,full_name,357
40,3928,"HOBACK, Randy",PRINCE ALBERT,59148,full_name,349
40,3933,"GALLANT, Cheryl",RENFREW--NIPISSING--PEMBROKE,1809,full_name,356
40,3934,"JULIAN, Peter",BURNABY--NEW WESTMINSTER,16399,full_name,318
40,3935,"BIGRAS, Bernard",ROSEMONT--LA PETITE-PATRIE,427,full_name,347
40,3937,"ASSELIN, Gerard",MANICOUAGAN,218,full_name,317
40,3938,"RAITT, Lisa",HALTON,54325,full_name,353
40,3939,"CODERRE, Denis",BOURASSA,192,full_name,271
40,3940,"BROWN, Lois",NEWMARKET--AURORA,35648,full_name,363
40,3942,"CUMMINS, John",DELTA--RICHMOND EAST,1425,full_name,339
40,3943,"WASYLYCIA-LEIS, Judy",WINNIPEG NORTH,1170,full_name,179
40,3944,"TRUDEAU, Justin",PAPINEAU,58733,full_name,274
40,3945,"DOSANJH, Ujjal",VANCOUVER SOUTH,25499,full_name,283
40,3946,"NADEAU, Richard",GATINEAU,9342,full_name,346
40,3948,"BROWN, Gord",LEEDS--GRENVILLE,25483,surname_constituency,355
40,3951,"GARNEAU, Marc",WESTMOUNT--VILLE-MARIE,10524,full_name,282
40,3957,"GRAVELLE, Claude",NICKEL BELT,31234,full_name,327
40,3958,"WESTON, Rodney",SAINT JOHN,4255,full_name,345
40,3959,"MARTIN, Keith",ESQUIMALT--JUAN DE FUCA,1441,full_name,217
40,3960,"RAFFERTY, John",THUNDER BAY--RAINY RIVER,30467,full_name,310
40,3969,"BRUNELLE, Paule",TROIS-RIVIERES,25484,full_name,356
40,3972,"DUNCAN, Kirsty",ETOBICOKE NORTH,58877,full_name,320
40,3975,"STOFFER, Peter",SACKVILLE--EASTERN SHORE,88,full_name,319
40,3976,"FOLCO, Raymonde",LAVAL--LES ILES,328,full_name,279
40,3977,"MOORE, James",PORT MOODY--WESTWOOD--PORT COQUITLAM,1819,full_name,350
40,3978,"LAFOREST, Jean-Yves",SAINT-MAURICE--CHAMPLAIN,35499,full_name,332
40,3979,"D'AMOURS, Jean-Claude JC",MADAWASKA--RESTIGOUCHE,25494,surname_constituency,303
40,3981,"SILVA, Mario",DAVENPORT,25455,full_name,296
40,3982,"WALLACE, Mike",BURLINGTON,31791,full_name,358
40,3985,"SCHELLENBERGER, Gary Ralph",PERTH--WELLINGTON,913,surname_constituency,356
40,3986,"SWEET, David",ANCASTER--DUNDAS--FLAMBOROUGH--WESTDALE,31715,full_name,361
40,3987,"ABLONCZY, Diane",CALGARY--NOSE HILL,1295,full_name,352
40,3990,"DUNCAN, John",VANCOUVER ISLAND NORTH,1604,full_name,352
40,3992,"PARADIS, Christian",MEGANTIC--L'ERABLE,35422,full_name,338
40,3993,"MALHI, Gurbax S.",BRAMALEA--GORE--MALTON,536,surname_constituency,323
40,3994,"SOPUCK, Robert",DAUPHIN--SWAN RIVER--MARQUETTE,69488,full_name,53
40,3998,"KAMP, Randy",PITT MEADOWS--MAPLE RIDGE--MISSION,25511,full_name,356
40,3999,"HUGHES, Carol",ALGOMA--MANITOULIN--KAPUSKASING,31289,full_name,326
40,4001,"AMBROSE, Rona",EDMONTON--SPRUCE GROVE,25447,full_name,348
40,4003,"MOURANI, Maria",AHUNTSIC,31508,full_name,294
40,4004,"BEVINGTON, Dennis",WESTERN ARCTIC,30836,full_name,328
40,4005,"DONNELLY, Fin",NEW WESTMINSTER--COQUITLAM,63592,full_name,213
40,4006,"KEDDY, Gerald",SOUTH SHORE--ST. MARGARET'S,91,full_name,341
40,4009,"SAVAGE, Michael John",DARTMOUTH--COLE HARBOUR,59,surname_constituency,320
40,4011,"SIMMS, Scott",BONAVISTA--GANDER--GRAND FALLS--WINDSOR,25456,full_name,313
40,4012,"CARDIN, Serge",SHERBROOKE,1683,full_name,339
40,4013,"HALL FINDLAY, Martha",WILLOWDALE,31254,full_name,295
40,4014,"CARRIER, Robert",ALFRED-PELLAN,25487,full_name,321
40,4015,"ARMSTRONG, Scott",CUMBERLAND--COLCHESTER--MUSQUODOBOIT VALLEY,63577,full_name,227
40,4016,"CHRISTOPHERSON, David",HAMILTON CENTRE,25489,full_name,348
40,4019,"MILLER, Larry",BRUCE--GREY--OWEN SOUND,25522,full_name,336
40,4020,"MURPHY, Brian",MONCTON--RIVERVIEW--DIEPPE,35297,full_name,286
40,4021,"SHORY, Devinder",CALGARY NORTHEAST,59182,full_name,342
40,4023,"GUAY, Monique",RIVIERE-DU-NORD,308,full_name,312
40,4024,"POMERLEAU, Roger",DRUMMOND,1759,full_name,348
40,4025,"ATAMANENKO, Alex",BRITISH COLUMBIA SOUTHERN INTERIOR,30903,full_name,321
40,4028,"ALLEN, Mike",TOBIQUE--MACTAQUAC,30892,full_name,357
40,4031,"DEVOLIN, Barry",HALIBURTON--KAWARTHA LAKES--BROCK,25497,full_name,333
40,4032,"KENNEDY, Gerard",PARKDALE--HIGH PARK,59000,full_name,241
40,4035,"HYER, Bruce",THUNDER BAY--SUPERIOR NORTH,31295,full_name,302
40,4037,"FANTINO, Julian",VAUGHAN,69482,full_name,53
40,4040,"GENEREUX, Bernard",MONTMAGNY--L'ISLET--KAMOURASKA--RIVIERE-DU-LOUP,63908,full_name,210
40,4041,"GUIMOND, Michel",MONTMORENCY--CHARLEVOIX--HAUTE-COTE-NORD,181,full_name,349
40,4044,"FREEMAN, Carole",CHATEAUGUAY--SAINT-CONSTANT,35343,full_name,295
40,4045,"ZARAC, Lise",LASALLE--EMARD,58674,full_name,321
40,4046,"DYKSTRA, Rick",ST. CATHARINES,35697,full_name,362
40,4053,"CLEMENT, Tony",PARRY SOUND--MUSKOKA,15975,full_name,336
40,4056,"LALONDE, Francine",LA POINTE-DE-L'ILE,362,full_name,265
40,4057,"SORENSON, Kevin",CROWFOOT,1832,full_name,354
40,4058,"LAVALLEE, Carole",SAINT-BRUNO--SAINT-HUBERT,25517,full_name,327
40,4059,"WARKENTIN, Chris",PEACE RIVER,35886,full_name,358
40,4060,"STRAHL, Chuck",CHILLIWACK--FRASER CANYON,1450,full_name,341
40,4065,"TILSON, David",DUFFERIN--CALEDON,25461,full_name,349
40,4070,"MACKENZIE, Dave",OXFORD,891,full_name,357
40,4073,"FAILLE, Meili",VAUDREUIL--SOULANGES,25500,full_name,338
40,4075,"BLAIS, Raynald",GASPESIE--ILES-DE-LA-MADELEINE,25476,full_name,342
40,4076,"DUNCAN, Linda",EDMONTON--STRATHCONA,35873,full_name,331
40,4077,"BENNETT, Carolyn",ST. PAUL'S,992,full_name,287
40,4079,"SAXTON, Andrew",NORTH VANCOUVER,59287,full_name,353
40,4080,"TROST, Brad",SASKATOON--HUMBOLDT,25462,full_name,350
40,4081,"PROULX, Marcel",HULL--AYLMER,1784,full_name,332
40,4082,"CLARKE, Rob",DESNETHE--MISSINIPPI--CHURCHILL RIVER,55139,full_name,347
40,4085,"ANDREWS, Scott",AVALON,59346,full_name,283
40,4092,"MCKAY, John",SCARBOROUGH--GUILDWOOD,957,full_name,294
40,4093,"FAST, Ed",ABBOTSFORD,35904,full_name,361
40,4094,"ANDRE, Guy",BERTHIER--MASKINONGE,25469,full_name,339
40,4097,"LUKIWSKI, Tom",REGINA--LUMSDEN--LAKE CENTRE,25520,full_name,363
40,4098,"RITZ, Gerry",BATTLEFORDS--LLOYDMINSTER,1209,full_name,339
40,4100,"WOODWORTH, Stephen",KITCHENER CENTRE,58919,full_name,360
40,4101,"ASHFIELD, Keith",FREDERICTON,58573,full_name,342
40,4102,"KANIA, Andrew",BRAMPTON WEST,58840,full_name,315
