vote_number,date,subject,bill_number,result,yeas,nays,paired
536,2023-12-07T19:35:44,Concurrence in an opposed item (Opposed Vote No. 55),,Agreed To,168,72,8
535,2023-12-07T19:33:35,Concurrence in an opposed item (Opposed Vote No. 54),,Agreed To,168,67,8
534,2023-12-07T19:31:26,Concurrence in an opposed item (Opposed Vote No. 53),,Agreed To,170,61,8
533,2023-12-07T19:29:05,Concurrence in an opposed item (Opposed Vote No. 52),,Agreed To,169,61,8
532,2023-12-07T19:27:13,Concurrence in an opposed item (Opposed Vote No. 51),,Agreed To,169,60,8
531,2023-12-07T19:25:58,Concurrence in an opposed item (Opposed Vote No. 50),,Agreed To,171,65,8
530,2023-12-07T19:23:32,Concurrence in an opposed item (Opposed Vote No. 49),,Agreed To,175,65,8
529,2023-12-07T19:21:08,Concurrence in an opposed item (Opposed Vote No. 48),,Agreed To,175,63,8
528,2023-12-07T19:19:16,Concurrence in an opposed item (Opposed Vote No. 47),,Agreed To,176,63,8
527,2023-12-07T19:17:10,Concurrence in an opposed item (Opposed Vote No. 46),,Agreed To,178,72,8
526,2023-12-07T19:15:52,Concurrence in an opposed item (Opposed Vote No. 45),,Agreed To,174,72,8
525,2023-12-07T19:13:16,Concurrence in an opposed item (Opposed Vote No. 44),,Agreed To,175,73,8
524,2023-12-07T19:11:00,Concurrence in an opposed item (Opposed Vote No. 43),,Agreed To,176,75,8
523,2023-12-07T19:09:00,Concurrence in an opposed item (Opposed Vote No. 42),,Agreed To,179,80,8
522,2023-12-07T19:07:00,Concurrence in an opposed item (Opposed Vote No. 41),,Agreed To,177,78,8
521,2023-12-07T19:05:00,Concurrence in an opposed item (Opposed Vote No. 40),,Agreed To,179,86,8
520,2023-12-07T19:03:00,Concurrence in an opposed item (Opposed Vote No. 39),,Agreed To,183,91,8
519,2023-12-07T19:01:00,Concurrence in an opposed item (Opposed Vote No. 38),,Agreed To,183,96,8
518,2023-12-07T18:59:00,Concurrence in an opposed item (Opposed Vote No. 37),,Agreed To,182,93,8
517,2023-12-07T18:57:00,Concurrence in an opposed item (Opposed Vote No. 36),,Agreed To,185,99,8
516,2023-12-07T18:55:00,Concurrence in an opposed item (Opposed Vote No. 35),,Agreed To,185,100,8
515,2023-12-07T18:53:00,Concurrence in an opposed item (Opposed Vote No. 34),,Agreed To,187,101,8
514,2023-12-07T18:51:00,Concurrence in an opposed item (Opposed Vote No. 33),,Agreed To,188,102,8
513,2023-12-07T18:49:00,Concurrence in an opposed item (Opposed Vote No. 32),,Agreed To,188,102,8
512,2023-12-07T18:47:00,Concurrence in an opposed item (Opposed Vote No. 31),,Agreed To,190,104,8
511,2023-12-07T18:45:00,Concurrence in an opposed item (Opposed Vote No. 30),,Agreed To,190,107,8
510,2023-12-07T18:43:00,Concurrence in an opposed item (Opposed Vote No. 29),,Agreed To,189,110,12
509,2023-12-07T18:41:00,Concurrence in an opposed item (Opposed Vote No. 28),,Agreed To,189,110,12
508,2023-12-07T18:39:00,Concurrence in an opposed item (Opposed Vote No. 27),,Agreed To,190,108,12
507,2023-12-07T18:37:00,Concurrence in an opposed item (Opposed Vote No. 26),,Agreed To,187,110,12
506,2023-12-07T18:35:00,Concurrence in an opposed item (Opposed Vote No. 25),,Agreed To,191,111,12
505,2023-12-07T18:33:00,Concurrence in an opposed item (Opposed Vote No. 24),,Agreed To,193,109,12
504,2023-12-07T18:31:00,Concurrence in an opposed item (Opposed Vote No. 23),,Agreed To,197,110,12
503,2023-12-07T18:29:00,Concurrence in an opposed item (Opposed Vote No. 22),,Agreed To,198,109,12
502,2023-12-07T18:27:00,Concurrence in an opposed item (Opposed Vote No. 21),,Agreed To,198,111,12
501,2023-12-07T18:25:00,Concurrence in an opposed item (Opposed Vote No. 20),,Agreed To,199,112,12
500,2023-12-07T18:23:00,Concurrence in an opposed item (Opposed Vote No. 19),,Agreed To,201,111,12
499,2023-12-07T18:21:00,Concurrence in an opposed item (Opposed Vote No. 18),,Agreed To,200,112,12
498,2023-12-07T18:19:00,Concurrence in an opposed item (Opposed Vote No. 17),,Agreed To,200,111,12
497,2023-12-07T18:17:00,Concurrence in an opposed item (Opposed Vote No. 16),,Agreed To,199,110,12
496,2023-12-07T18:15:00,Concurrence in an opposed item (Opposed Vote No. 15),,Agreed To,200,111,12
495,2023-12-07T18:13:00,Concurrence in an opposed item (Opposed Vote No. 14),,Agreed To,200,110,12
494,2023-12-07T18:11:00,Concurrence in an opposed item (Opposed Vote No. 13),,Agreed To,200,112,12
493,2023-12-07T18:09:00,Concurrence in an opposed item (Opposed Vote No. 12),,Agreed To,200,113,12
492,2023-12-07T18:07:00,Concurrence in an opposed item (Opposed Vote No. 11),,Agreed To,200,111,12
491,2023-12-07T18:05:00,Concurrence in an opposed item (Opposed Vote No. 10),,Agreed To,199,110,12
490,2023-12-07T18:03:00,Concurrence in an opposed item (Opposed Vote No. 9),,Agreed To,197,113,12
489,2023-12-07T18:01:00,Concurrence in an opposed item (Opposed Vote No. 8),,Agreed To,196,112,12
488,2023-12-07T17:59:00,Concurrence in an opposed item (Opposed Vote No. 7),,Agreed To,199,112,12
487,2023-12-07T17:57:00,Concurrence in an opposed item (Opposed Vote No. 6),,Agreed To,201,111,12
486,2023-12-07T17:55:00,Concurrence in an opposed item (Opposed Vote No. 5),,Agreed To,201,112,12
485,2023-12-07T17:53:00,Concurrence in an opposed item (Opposed Vote No. 4),,Agreed To,201,112,12
484,2023-12-07T17:51:00,Concurrence in an opposed item (Opposed Vote No. 3),,Agreed To,200,111,12
483,2023-12-07T17:49:00,Concurrence in an opposed item (Opposed Vote No. 2),,Agreed To,199,112,12
482,2023-12-07T17:47:00,Concurrence in an opposed item (Opposed Vote No. 1),,Agreed To,200,111,12
481,2023-12-07T17:45:00,"Opposition Motion (Carbon tax on farmers, First Nations and families)",,Negatived,112,202,12
480,2023-12-06T16:30:00,"2nd reading of Bill C-219, An Act to enact the Canadian Environmental Bill of Rights and to make related amendments to other Acts",C-219,Negatived,54,257,14
479,2023-12-06T16:15:00,"3rd reading and adoption of Bill C-295, An Act to amend the Criminal Code (neglect of vulnerable adults)",C-295,Agreed To,309,0,14
478,2023-12-06T16:00:00,"2nd reading of Bill C-322, An Act to develop a national framework to establish a school food program",C-322,Agreed To,204,110,14
477,2023-12-06T15:45:00,Referral of a question of privilege to committee (amendment),,Agreed To,310,0,14
476,2023-12-06T15:30:00,26th report of the Standing Committee on Public Accounts (main motion),,Agreed To,202,112,14
475,2023-12-06T15:15:00,26th report of the Standing Committee on Public Accounts (amendment),,Negatived,111,202,14
474,2023-12-05T18:30:00,"Concurrence at report stage of Bill C-56, An Act to amend the Excise Tax Act and the Competition Act",C-56,Agreed To,309,0,14
473,2023-12-05T18:15:00,"Bill C-56, An Act to amend the Excise Tax Act and the Competition Act (report stage amendment) (Motion No. 3)",C-56,Agreed To,309,0,14
472,2023-12-05T18:00:00,"Bill C-56, An Act to amend the Excise Tax Act and the Competition Act (report stage amendment) (Motion No. 2)",C-56,Negatived,137,171,14
471,2023-12-05T17:45:00,"Bill C-56, An Act to amend the Excise Tax Act and the Competition Act (report stage amendment) (Motion No. 1)",C-56,Negatived,139,172,14
470,2023-12-05T15:15:00,13th report of the Standing Committee on Veterans Affairs,,Agreed To,167,149,14
469,2023-12-04T20:45:00,"Government Business No. 31 (Proceedings on Bill C-50, An Act respecting accountability, transparency and engagement to support the creation of sustainable jobs for workers and economic growth in a net-zero economy)",,Agreed To,172,145,12
468,2023-12-04T20:30:41,"Government Business No. 31 (Proceedings on Bill C-50, An Act respecting accountability, transparency and engagement to support the creation of sustainable jobs for workers and economic growth in a net-zero economy) (amendment)",,Negatived,112,202,12
467,2023-12-04T16:15:00,Motion for closure,,Agreed To,171,137,12
466,2023-12-04T16:00:00,Motion to proceed to Orders of the Day,,Agreed To,175,144,12
465,2023-11-30T14:00:24,Ways and means motion No. 19,,Agreed To,173,145,8
464,2023-11-30T13:00:54,Motion to proceed to Orders of the Day,,Agreed To,171,145,8
463,2023-11-30T11:30:00,Motion to adjourn the debate,,Negatived,112,203,8
462,2023-11-30T11:00:00,Motion to adjourn the debate,,Agreed To,174,143,8
461,2023-11-29T15:35:00,"3rd reading and adoption of Bill C-275, An Act to amend the Health of Animals Act (biosecurity on farms)",C-275,Agreed To,278,36,10
460,2023-11-29T15:30:00,Opposition Motion (Passage of Bill C-234 by the Senate),,Negatived,135,178,10
459,2023-11-29T15:25:00,Third report of the Standing Committee on National Defence,,Agreed To,313,2,10
458,2023-11-29T15:20:00,Tenth report of the Standing Committee on Foreign Affairs and International Development,,Agreed To,316,0,10
457,2023-11-29T15:15:00,Tenth report of the Standing Committee on Foreign Affairs and International Development (amendment),,Negatived,113,205,10
456,2023-11-23T23:45:00,"2nd reading of Bill C-56, An Act to amend the Excise Tax Act and the Competition Act",C-56,Agreed To,309,1,12
455,2023-11-23T20:40:00,"Government Business No. 30 (Proceedings on Bill C-56, An Act to amend the Excise Tax Act and the Competition Act)",,Agreed To,171,135,12
454,2023-11-23T20:30:00,"Government Business No. 30 (Proceedings on Bill C-56, An Act to amend the Excise Tax Act and the Competition Act) (amendment)",,Negatived,138,174,12
453,2023-11-23T11:20:41,Motion for closure,,Agreed To,171,141,12
452,2023-11-23T11:30:20,Motion to proceed to Orders of the Day,,Agreed To,169,139,12
451,2023-11-22T15:15:00,"2nd reading of Bill C-316, An Act to amend the Department of Canadian Heritage Act (Court Challenges Program)",C-316,Agreed To,206,111,12
450,2023-11-21T15:15:00,"2nd reading of Bill C-57, An Act to implement the 2023 Free Trade Agreement between Canada and Ukraine",C-57,Agreed To,205,109,12
449,2023-11-20T15:15:00,"3rd reading and adoption of Bill C-34, An Act to amend the Investment Canada Act",C-34,Agreed To,309,0,12
448,2023-11-08T16:00:00,"2nd reading of Bill S-242, An Act to amend the Radiocommunication Act",S-242,Negatived,143,178,6
447,2023-11-08T15:45:00,Opposition Motion (Reducing home heating costs),,Negatived,30,293,6
446,2023-11-08T15:30:00,Sixth report of the Standing Committee on International Trade,,Agreed To,205,113,6
445,2023-11-08T15:15:00,Sixth report of the Standing Committee on International Trade (amendment),,Negatived,145,174,6
444,2023-11-07T15:45:00,"Concurrence at report stage of Bill C-34, An Act to amend the Investment Canada Act",C-34,Agreed To,322,0,4
443,2023-11-07T15:30:00,"Bill C-34, An Act to amend the Investment Canada Act (report stage amendment) (Motion 3)",C-34,Negatived,140,183,4
442,2023-11-07T15:15:00,"Bill C-34, An Act to amend the Investment Canada Act (report stage amendment) (Motion 1)",C-34,Agreed To,323,0,4
441,2023-11-06T15:15:00,Opposition Motion (Carbon tax pause on home heating),,Negatived,136,186,4
440,2023-11-06T13:00:00,"Time allocation for Bill C-34, An Act to amend the Investment Canada Act",C-34,Agreed To,174,150,4
439,2023-11-01T15:30:00,"2nd reading of Bill S-205, An Act to amend the Criminal Code and to make consequential amendments to another Act (interim release and domestic violence recognizance orders)",S-205,Agreed To,323,0,6
438,2023-11-01T15:15:00,Opposition Motion (Immigration threshold and integration capacity),,Agreed To,323,0,6
437,2023-10-31T15:30:52,"11th report of the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities",,Agreed To,205,117,6
436,2023-10-31T15:15:11,"11th report of the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities (amendment)",,Negatived,117,206,6
435,2023-10-26T15:15:00,"Third report of the Standing Committee on Transport, Infrastructure and Communities",,Agreed To,165,150,8
434,2023-10-25T16:05:55,"2nd reading of Bill C-278, An Act to prevent the imposition by the federal government of vaccination mandates for employment and travel",C-278,Negatived,114,206,6
433,2023-10-25T15:55:00,Private Members' Business M-79 (Amendments to the Standing Orders),,Negatived,55,269,6
432,2023-10-25T15:45:00,Private Members' Business M-79 (Amendments to the Standing Orders) (amendment),,Negatived,54,269,6
431,2023-10-25T15:35:00,"3rd reading and adoption of Bill C-284, An Act to establish a national strategy for eye care",C-284,Agreed To,324,0,6
430,2023-10-25T15:25:00,"3rd reading and adoption of Bill C-280, An Act to amend the Bankruptcy and Insolvency Act and the Companies’ Creditors Arrangement Act (deemed trust – perishable fruits and vegetables)",C-280,Agreed To,320,1,6
429,2023-10-25T15:15:03,"3rd reading and adoption of Bill C-252, An Act to amend the Food and Drugs Act (prohibition of food and beverage marketing directed at children)",C-252,Agreed To,208,116,6
428,2023-10-23T15:15:00,"2nd reading of Bill C-50, An Act respecting accountability, transparency and engagement to support the creation of sustainable jobs for workers and economic growth in a net-zero economy",C-50,Agreed To,175,144,6
427,2023-10-19T11:33:00,"Time allocation for Bill C-50, An Act respecting accountability, transparency and engagement to support the creation of sustainable jobs for workers and economic growth in a net-zero economy",C-50,Agreed To,175,146,0
426,2023-10-18T16:30:00,"2nd reading of Bill C-320, An Act to amend the Corrections and Conditional Release Act (disclosure of information to victims)",C-320,Agreed To,328,0,4
425,2023-10-18T16:15:00,"2nd reading of Bill C-325, An Act to amend the Criminal Code and the Corrections and Conditional Release Act (conditions of release and conditional sentences)",C-325,Negatived,147,181,4
424,2023-10-18T16:00:00,"3rd reading and adoption of Bill C-244, An Act to amend the Copyright Act (diagnosis, maintenance and repair)",C-244,Agreed To,325,0,4
423,2023-10-18T15:45:00,"2nd reading of Bill C-314, An Act to amend the Criminal Code (medical assistance in dying)",C-314,Negatived,150,167,4
422,2023-10-18T15:30:00,"2nd reading of Bill C-319, An Act to amend the Old Age Security Act (amount of full pension)",C-319,Agreed To,173,155,4
421,2023-10-18T15:15:00,Opposition Motion (Fiscal plan),,Negatived,148,181,4
420,2023-10-17T15:30:00,"2nd reading of Bill C-49, An Act to amend the Canada—Newfoundland and Labrador Atlantic Accord Implementation Act and the Canada-Nova Scotia Offshore Petroleum Resources Accord Implementation Act and to make consequential amendments to other Acts",C-49,Agreed To,210,113,4
419,2023-10-17T15:15:00,"2nd reading of Bill C-49, An Act to amend the Canada—Newfoundland and Labrador Atlantic Accord Implementation Act and the Canada-Nova Scotia Offshore Petroleum Resources Accord Implementation Act and to make consequential amendments to other Acts (reasoned amendment)",C-49,Negatived,114,209,4
418,2023-10-16T13:05:00,"Time allocation for Bill C-49, An Act to amend the Canada—Newfoundland and Labrador Atlantic Accord Implementation Act and the Canada-Nova Scotia Offshore Petroleum Resources Accord Implementation Act and to make consequential amendments to other Acts",C-49,Agreed To,177,149,4
417,2023-10-05T15:15:00,"2nd reading of Bill S-12, An Act to amend the Criminal Code, the Sex Offender Information Registration Act and the International Transfer of Offenders Act",S-12,Agreed To,315,0,2
416,2023-10-04T15:15:00,Opposition Motion (Carbon taxes),,Negatived,119,209,0
415,2023-09-27T15:35:00,"3rd reading and adoption of Bill S-222, An Act to amend the Department of Public Works and Government Services Act (use of wood)",S-222,Agreed To,326,0,2
414,2023-09-27T15:25:00,"2nd reading of Bill C-323, An Act to amend the Excise Tax Act (mental health services)",C-323,Agreed To,327,0,2
413,2023-09-27T15:15:00,Private Members' Business M-78 (Inclusion of people with disabilities),,Agreed To,323,0,2
412,2023-09-26T15:35:00,11th report of the Standing Committee on Foreign Affairs and International Development,,Agreed To,327,0,2
411,2023-09-26T15:25:00,"2nd reading of Bill C-33, An Act to amend the Customs Act, the Railway Safety Act, the Transportation of Dangerous Goods Act, 1992, the Marine Transportation Security Act, the Canada Transportation Act and the Canada Marine Act and to make a consequential amendment to another Act",C-33,Agreed To,212,114,2
410,2023-09-26T15:15:00,"2nd reading of Bill C-33, An Act to amend the Customs Act, the Railway Safety Act, the Transportation of Dangerous Goods Act, 1992, the Marine Transportation Security Act, the Canada Transportation Act and the Canada Marine Act and to make a consequential amendment to another Act (reasoned amendment)",C-33,Negatived,116,209,2
409,2023-09-20T15:15:00,"2nd reading of Bill C-318, An Act to amend the Employment Insurance Act and the Canada Labour Code (adoptive and intended parents)",C-318,Agreed To,178,146,2
408,2023-06-22T00:10:00,Appointment of an officer of Parliament,,Agreed To,208,113,2
407,2023-06-22T00:05:00,"3rd reading and adoption of Bill C-42, An Act to amend the Canada Business Corporations Act and to make consequential and related amendments to other Acts",C-42,Agreed To,321,0,2
406,2023-06-21T23:00:00,"Motion respecting Senate amendments to Bill C-18, An Act respecting online communications platforms that make news content available to persons in Canada",C-18,Agreed To,208,113,2
405,2023-06-21T22:55:01,"Motion respecting Senate amendments to Bill C-18, An Act respecting online communications platforms that make news content available to persons in Canada (reasoned amendment)",C-18,Negatived,114,210,2
404,2023-06-21T23:52:22,"3rd reading and adoption of Bill C-55, An Act for granting to His Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2024",C-55,Agreed To,210,114,2
403,2023-06-21T23:47:28,"Concurrence at report stage of Bill C-55, An Act for granting to His Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2024",C-55,Agreed To,210,114,2
402,2023-06-21T23:41:51,"2nd reading of Bill C-55, An Act for granting to His Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2024",C-55,Agreed To,210,114,2
401,2023-06-21T23:37:57,Concurrence in estimates,,Agreed To,210,114,2
400,2023-06-21T23:32:36,"3rd reading and adoption of Bill C-54, An Act for granting to His Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2024",C-54,Agreed To,210,114,2
399,2023-06-21T23:29:05,"Concurrence at report stage of Bill C-54, An Act for granting to His Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2024",C-54,Agreed To,210,114,2
398,2023-06-21T23:25:21,"2nd reading of Bill C-54, An Act for granting to His Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2024",C-54,Agreed To,209,114,2
397,2023-06-21T23:15:34,Concurrence in estimates,,Agreed To,209,114,2
396,2023-06-21T23:00:54,Opposition Motion (Balanced budget),,Negatived,145,177,2
395,2023-06-21T16:05:30,"3rd reading and adoption of Bill C-282, An Act to amend the Department of Foreign Affairs, Trade and Development Act (supply management)",C-282,Agreed To,262,51,4
394,2023-06-21T15:55:28,"2nd reading of Bill C-321, An Act to amend the Criminal Code (assaults against health care professionals and first responders)",C-321,Agreed To,320,0,4
393,2023-06-21T15:45:17,"2nd reading of Bill C-275, An Act to amend the Health of Animals Act (biosecurity on farms)",C-275,Agreed To,313,3,4
392,2023-06-20T15:25:56,"Concurrence at report stage of Bill C-42, An Act to amend the Canada Business Corporations Act and to make consequential and related amendments to other Acts",C-42,Agreed To,319,1,4
391,2023-06-20T15:15:50,"Bill C-42, An Act to amend the Canada Business Corporations Act and to make consequential and related amendments to other Acts (report stage amendment)",C-42,Negatived,113,207,4
390,2023-06-20T11:57:07,"Time allocation for Bill C-18, An Act respecting online communications platforms that make news content available to persons in Canada",C-18,Agreed To,170,144,4
389,2023-06-20T10:42:12,Motion to proceed to orders of the day,,Agreed To,173,142,4
388,2023-06-19T16:55:01,Motion to proceed to orders of the day,,Agreed To,174,142,4
387,2023-06-19T15:35:39,"Concurrence at report stage of Bill S-8, An Act to amend the Immigration and Refugee Protection Act, to make consequential amendments to other Acts and to amend the Immigration and Refugee Protection Regulations",S-8,Agreed To,317,0,4
386,2023-06-19T15:26:04,"Bill S-8, An Act to amend the Immigration and Refugee Protection Act, to make consequential amendments to other Acts and to amend the Immigration and Refugee Protection Regulations (report stage amendment)",S-8,Negatived,112,202,4
385,2023-06-19T15:15:00,"3rd reading and adoption of Bill C-35, An Act respecting early learning and child care in Canada",C-35,Agreed To,315,0,4
384,2023-06-19T13:50:52,"Time allocation for Bill C-42, An Act to amend the Canada Business Corporations Act and to make consequential and related amendments to other Acts",C-42,Agreed To,174,142,4
383,2023-06-16T13:30:00,"Time allocation for Bill S-8, An Act to amend the Immigration and Refugee Protection Act, to make consequential amendments to other Acts and to amend the Immigration and Refugee Protection Regulations",S-8,Agreed To,172,135,0
382,2023-06-15T20:10:00,Government Business No. 26 (Amendments to the Standing Orders),,Agreed To,171,137,4
381,2023-06-15T20:00:00,Government Business No. 26 (Amendments to the Standing Orders) (amendment),,Negatived,136,168,4
380,2023-06-15T17:15:00,Motion for closure,,Agreed To,168,140,4
379,2023-06-15T15:25:00,Seventh report of the Standing Committee on Justice and Human Rights,,Agreed To,320,0,4
378,2023-06-15T15:15:00,Seventh report of the Standing Committee on Justice and Human Rights (amendment),,Negatived,113,207,4
377,2023-06-14T15:55:00,"2nd reading of Bill C-311, An Act to amend the Criminal Code (violence against pregnant women)",C-311,Negatived,113,205,4
376,2023-06-14T15:45:00,Seventh report of the Standing Committee on Government Operations and Estimates,,Agreed To,319,0,4
375,2023-06-14T15:35:00,Private Members' Business M-63 (Anti-Asian racism),,Agreed To,322,0,4
374,2023-06-14T15:25:00,"3rd reading and adoption of Bill C-294, An Act to amend the Copyright Act (interoperability)",C-294,Agreed To,322,0,4
373,2023-06-14T15:15:00,"Bill C-294, An Act to amend the Copyright Act (interoperability) (previous question)",C-294,Agreed To,320,0,4
372,2023-06-13T15:15:00,"Fourth report of the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities",,Agreed To,207,115,6
371,2023-06-12T15:45:00,"3rd reading and adoption of Bill C-41, An Act to amend the Criminal Code and to make consequential amendments to other Acts",C-41,Agreed To,299,25,4
370,2023-06-12T15:35:00,"Concurrence at report stage of Bill C-35, An Act respecting early learning and child care in Canada",C-35,Agreed To,325,0,4
369,2023-06-12T15:20:00,"Bill C-35, An Act respecting early learning and child care in Canada (report stage amendment)",C-35,Negatived,114,211,4
368,2023-06-12T15:15:00,Opposition Motion (Climate change),,Agreed To,210,115,4
367,2023-06-12T13:00:00,"Time allocation for Bill C-33, An Act to amend the Customs Act, the Railway Safety Act, the Transportation of Dangerous Goods Act, 1992, the Marine Transportation Security Act, the Canada Transportation Act and the Canada Marine Act and to make a consequential amendment to another Act",C-33,Agreed To,174,147,4
366,2023-06-08T15:15:00,"3rd reading and adoption of Bill C-47, An Act to implement certain provisions of the budget tabled in Parliament on March 28, 2023",C-47,Agreed To,177,146,2
365,2023-06-07T17:40:00,"Concurrence at report stage of Bill C-47, An Act to implement certain provisions of the budget tabled in Parliament on March 28, 2023",C-47,Agreed To,178,145,2
364,2023-06-07T17:30:00,"Bill C-47, An Act to implement certain provisions of the budget tabled in Parliament on March 28, 2023 (report stage amendment) (Motion 730)",C-47,Negatived,113,207,2
363,2023-06-07T17:20:00,"Bill C-47, An Act to implement certain provisions of the budget tabled in Parliament on March 28, 2023 (report stage amendment) (Motion 441)",C-47,Negatived,112,208,2
362,2023-06-07T17:10:00,"Bill C-47, An Act to implement certain provisions of the budget tabled in Parliament on March 28, 2023 (report stage amendment) (Motion 233)",C-47,Negatived,114,208,2
361,2023-06-07T17:00:00,"Bill C-47, An Act to implement certain provisions of the budget tabled in Parliament on March 28, 2023 (report stage amendment) (Motion 126)",C-47,Negatived,112,208,2
360,2023-06-07T16:50:00,"Bill C-47, An Act to implement certain provisions of the budget tabled in Parliament on March 28, 2023 (report stage amendment) (Motion 122)",C-47,Negatived,115,207,2
359,2023-06-07T16:40:00,"Bill C-47, An Act to implement certain provisions of the budget tabled in Parliament on March 28, 2023 (report stage amendment) (Motion 112)",C-47,Negatived,114,206,2
358,2023-06-07T16:30:00,"Bill C-47, An Act to implement certain provisions of the budget tabled in Parliament on March 28, 2023 (report stage amendment) (Motion 15)",C-47,Negatived,114,206,2
357,2023-06-07T16:20:00,"Bill C-47, An Act to implement certain provisions of the budget tabled in Parliament on March 28, 2023 (report stage amendment) (Motion 3)",C-47,Negatived,115,209,2
356,2023-06-07T16:10:00,"Bill C-47, An Act to implement certain provisions of the budget tabled in Parliament on March 28, 2023 (report stage amendment) (Motion 1)",C-47,Negatived,116,208,2
355,2023-06-07T16:00:00,"3rd reading and adoption of Bill C-281, An Act to amend the Department of Foreign Affairs, Trade and Development Act, the Justice for Victims of Corrupt Foreign Officials Act (Sergei Magnitsky Law), the Broadcasting Act and the Prohibiting Cluster Munitions Act",C-281,Agreed To,322,0,2
354,2023-06-07T15:50:00,"2nd reading of Bill S-202, An Act to amend the Parliament of Canada Act (Parliamentary Visual Artist Laureate)",S-202,Agreed To,209,114,2
353,2023-06-07T15:40:00,"2nd reading of Bill C-284, An Act to establish a national strategy for eye care",C-284,Agreed To,324,0,2
352,2023-06-07T15:30:00,14th report of the Standing Committee on Health,,Agreed To,207,114,2
351,2023-06-06T16:20:53,"Time allocation for Bill C-35, An Act respecting early learning and child care in Canada",C-35,Agreed To,173,147,0
350,2023-06-06T11:55:52,"Time allocation for Bill C-47, An Act to implement certain provisions of the budget tabled in Parliament on March 28, 2023",C-47,Agreed To,175,145,0
349,2023-06-06T10:30:44,Motion to proceed to orders of the day,,Agreed To,172,144,0
348,2023-06-05T18:45:56,Motion to adjourn the House,,Negatived,106,202,2
347,2023-06-05T17:45:40,Motion to proceed to Presenting Petitions,,Agreed To,171,141,2
346,2023-06-05T16:50:09,Motion to adjourn the debate,,Negatived,114,208,2
345,2023-06-05T15:15:21,Opposition Motion (Carbon tax),,Negatived,115,209,2
344,2023-06-02T12:35:45,Motion to proceed to orders of the day,,Agreed To,170,140,0
343,2023-06-01T15:15:00,"2nd reading of Bill C-42, An Act to amend the Canada Business Corporations Act and to make consequential and related amendments to other Acts",C-42,Agreed To,317,0,2
342,2023-05-31T15:45:32,"Concurrence at report stage of Bill C-244, An Act to amend the Copyright Act (diagnosis, maintenance and repair)",C-244,Agreed To,324,0,0
341,2023-05-31T15:35:09,"Concurrence at report stage of Bill C-281, An Act to amend the Department of Foreign Affairs, Trade and Development Act, the Justice for Victims of Corrupt Foreign Officials Act (Sergei Magnitsky Law), the Broadcasting Act and the Prohibiting Cluster Munitions Act",C-281,Agreed To,324,0,0
340,2023-05-31T15:25:53,"Bill C-281, An Act to amend the Department of Foreign Affairs, Trade and Development Act, the Justice for Victims of Corrupt Foreign Officials Act (Sergei Magnitsky Law), the Broadcasting Act and the Prohibiting Cluster Munitions Act (report stage amendment)",C-281,Agreed To,325,0,0
339,2023-05-31T15:15:00,Opposition Motion (Public inquiry into allegations of foreign interference ),,Agreed To,174,150,0
338,2023-05-30T15:25:26,"3rd reading and adoption of Bill S-5, An Act to amend the Canadian Environmental Protection Act, 1999, to make related amendments to the Food and Drugs Act and to repeal the Perfluorooctane Sulfonate Virtual Elimination Act",S-5,Agreed To,208,116,0
337,2023-05-30T15:15:16,"Bill S-5, An Act to amend the Canadian Environmental Protection Act, 1999, to make related amendments to the Food and Drugs Act and to repeal the Perfluorooctane Sulfonate Virtual Elimination Act (recommittal to a committee)",S-5,Negatived,114,210,0
336,2023-05-29T18:03:35,Motion to hear another Member,,Negatived,90,178,0
335,2023-05-29T15:25:00,Opposition Motion (Opioid crisis (original main motion)),,Negatived,113,209,0
334,2023-05-29T15:15:00,Opposition Motion (Opioid crisis) (amendment),,Negatived,114,208,0
333,2023-05-18T15:25:00,"3rd reading and adoption of Bill C-21, An Act to amend certain Acts and to make certain consequential amendments (firearms)",C-21,Agreed To,207,113,4
332,2023-05-18T15:15:00,"Bill C-21, An Act to amend certain Acts and to make certain consequential amendments (firearms) (recommittal to a committee)",C-21,Negatived,110,209,4
331,2023-05-17T15:55:00,"2nd reading of Bill C-280, An Act to amend the Bankruptcy and Insolvency Act and the Companies’ Creditors Arrangement Act (deemed trust – perishable fruits and vegetables)",C-280,Agreed To,315,0,8
330,2023-05-17T15:45:00,"Concurrence at report stage of Bill C-21, An Act to amend certain Acts and to make certain consequential amendments (firearms)",C-21,Agreed To,205,111,8
329,2023-05-17T15:35:00,"Bill C-21, An Act to amend certain Acts and to make certain consequential amendments (firearms) (report stage amendment)",C-21,Agreed To,316,0,8
328,2023-05-17T15:25:00,"Bill C-21, An Act to amend certain Acts and to make certain consequential amendments (firearms) (report stage amendment)",C-21,Agreed To,203,111,8
327,2023-05-17T15:15:00,"Bill C-21, An Act to amend certain Acts and to make certain consequential amendments (firearms) (report stage amendment)",C-21,Negatived,110,203,8
