vote_number,date,subject,bill_number,result,yeas,nays,paired
87,2014-03-24T19:05:06,"Concurrence at report stage of Bill C-29, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending march 31, 2015",C-29,Agreed To,150,130,0
86,2014-03-24T19:00:31,"2nd reading of Bill C-29, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending march 31, 2015",C-29,Agreed To,150,130,0
85,2014-03-24T18:55:00,Concurrence in Interim Supply,,Agreed To,150,130,0
84,2014-03-24T18:50:00,"3rd reading and adoption of Bill C-28, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014",C-28,Agreed To,150,130,0
83,2014-03-24T18:45:00,"Concurrence at report stage of Bill C-28, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014",C-28,Agreed To,150,130,0
82,2014-03-24T18:40:18,"2nd reading of Bill C-28, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014",C-28,Agreed To,150,130,0
81,2014-03-24T18:35:57,Concurrence in estimates,,Agreed To,150,129,0
80,2014-03-24T18:30:33,Opposition Motion (Proposed changes to the Elections Act),,Negatived,131,149,0
79,2014-03-06T12:00:49,"Time allocation for Bill C-20, An Act to implement the Free Trade Agreement between Canada and the Republic of Honduras, the Agreement on Environmental Cooperation between Canada and the Republic of Honduras and the Agreement on Labour Cooperation between Canada and the Republic of Honduras",C-20,Agreed To,145,117,0
78,2014-03-06T11:00:01,"Time allocation for Bill C-25, An Act respecting the Qalipu Mi'kmaq First Nation Band Order",C-25,Agreed To,150,118,0
77,2014-03-05T17:35:00,Third Report of the Standing Committee on Procedure and House Affairs,,Agreed To,148,123,0
76,2014-03-05T17:15:02,Opposition Motion (Disclosure of Members' travel and hospitality expenses - as amended),,Agreed To,271,0,0
75,2014-03-04T19:00:00,Referral of a question of privilege to committee,,Negatived,110,152,0
74,2014-03-04T18:50:00,Referral of a question of privilege to committee (amendment),,Negatived,111,151,0
73,2014-03-04T13:30:00,Motion for closure,,Agreed To,150,119,0
72,2014-03-04T10:54:52,Motion to proceed to Orders of the Day,,Negatived,116,149,0
71,2014-02-26T18:55:59,"2nd reading of Bill C-504, An Act to amend the Canada Labour Code (volunteer firefighters)",C-504,Negatived,97,177,0
70,2014-02-26T18:45:59,"2nd reading of Bill C-481, An Act to amend the Federal Sustainable Development Act (duty to examine)",C-481,Negatived,128,148,0
69,2014-02-26T18:15:07,"Bill C-461, An Act to amend the Access to Information Act and the Privacy Act (disclosure of information) (report stage amendment)",C-461,Negatived,135,138,0
68,2014-02-26T18:05:06,"Bill C-461, An Act to amend the Access to Information Act and the Privacy Act (disclosure of information) (report stage amendment)",C-461,Negatived,130,145,0
67,2014-02-26T17:55:59,Private Members' Business M-448 (Afghan Veterans Monument),,Agreed To,276,0,0
66,2014-02-26T17:45:59,Budgetary policy,,Agreed To,148,128,0
65,2014-02-25T17:45:00,Opposition Motion (Instruction to the Standing Committee on Procedure and House Affairs regarding Bill C-23),,Negatived,131,145,0
64,2014-02-25T17:40:00,Budgetary policy (amendment),,Negatived,130,146,0
63,2014-02-24T18:40:00,Budgetary policy (subamendment),,Negatived,119,146,0
62,2014-02-12T18:30:25,"2nd reading of Bill C-520, An Act supporting non-partisan agents of Parliament",C-520,Agreed To,151,129,0
61,2014-02-12T18:25:44,"2nd reading of Bill C-523, An Act to amend the Department of Health Act (disclosure of drug shortages)",C-523,Negatived,128,152,0
60,2014-02-12T18:20:31,Private Members' Business M-430 (Persons with disabilities),,Agreed To,282,0,0
59,2014-02-12T18:10:58,"Concurrence at report stage of Bill C-15, An Act to replace the Northwest Territories Act to implement certain provisions of the Northwest Territories Lands and Resources Devolution Agreement and to repeal or make amendments to the Territorial Lands Act, the Northwest Territories Waters Act, the Mackenzie Valley Resource Management Act, other Acts and certain orders and regulations",C-15,Agreed To,279,2,0
58,2014-02-12T18:00:51,"Bill C-15, An Act to replace the Northwest Territories Act to implement certain provisions of the Northwest Territories Lands and Resources Devolution Agreement and to repeal or make amendments to the Territorial Lands Act, the Northwest Territories Waters Act, the Mackenzie Valley Resource Management Act, other Acts and certain orders and regulations (report stage amendment)",C-15,Negatived,130,150,0
57,2014-02-10T18:15:04,"2nd reading of Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts",C-23,Agreed To,152,128,0
56,2014-02-06T13:55:00,"Time allocation for Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts",C-23,Agreed To,136,111,0
55,2014-02-06T11:45:00,Motion to adjourn the debate,,Agreed To,165,81,0
54,2014-02-06T10:45:00,Motion to adjourn the House,,Negatived,80,165,0
53,2014-02-05T17:45:00,Private Members' Business M-441 (Vessel Operation Restriction Regulations),,Negatived,126,150,0
52,2014-02-05T17:40:00,"2nd reading of Bill C-473, An Act to amend the Financial Administration Act (balanced representation)",C-473,Negatived,125,151,0
51,2014-02-05T17:35:00,"2nd reading of Bill C-201, An Act to amend the Income Tax Act (travel and accommodation deduction for tradespersons)",C-201,Negatived,126,149,0
50,2014-02-05T17:30:00,Private Members' Business M-431 (Election of committee chairs),,Agreed To,275,0,0
49,2014-02-04T17:17:00,Opposition Motion (ATM fees),,Negatived,129,147,0
48,2014-02-04T17:16:00,Opposition Motion (Communications Security Establishment Canada),,Negatived,130,146,0
47,2014-02-03T18:16:00,Opposition Motion (Canadian Forces),,Negatived,117,146,0
46,2014-01-29T18:30:07,"2nd reading of Bill C-525, An Act to amend the Canada Labour Code, the Parliamentary Employment and Staff Relations Act and the Public Service Labour Relations Act (certification and revocation — bargaining agent)",C-525,Agreed To,149,133,0
45,2014-01-29T18:20:33,"2nd reading of Bill C-513, An Act to promote and strengthen the Canadian retirement income system",C-513,Negatived,133,150,0
44,2014-01-29T18:10:48,"2nd reading of Bill C-475, An Act to amend the Personal Information Protection and Electronic Documents Act (order-making power)",C-475,Negatived,133,150,0
43,2014-01-29T18:00:25,Private Members' Business M-428 (Electronic petitions),,Agreed To,142,140,0
42,2014-01-28T17:15:41,Opposition Motion (Canada Post),,Negatived,128,145,0
41,2013-12-09T19:05:04,"3rd reading and adoption of Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures",C-4,Agreed To,145,122,0
40,2013-12-09T18:55:40,"3rd reading and adoption of Bill C-19, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014",C-19,Agreed To,146,121,0
39,2013-12-09T18:45:01,"Concurrence at report stage of Bill C-19, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014",C-19,Agreed To,146,121,0
38,2013-12-09T18:30:14,"2nd reading of Bill C-19, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014",C-19,Agreed To,147,121,0
37,2013-12-09T18:25:53,Concurrence in estimates,,Agreed To,147,121,0
36,2013-12-09T18:15:15,Opposition Motion (Canada and Quebec Pension Plans),,Negatived,121,146,0
35,2013-12-04T15:00:00,"3rd reading and adoption of Bill C-489, An Act to amend the Criminal Code and the Corrections and Conditional Release Act (restrictions on offenders)",C-489,Agreed To,276,1,0
34,2013-12-03T18:40:00,"Concurrence at report stage of Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures",C-4,Agreed To,144,121,0
33,2013-12-03T18:30:00,"Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (report stage amendment)",C-4,Negatived,122,143,0
32,2013-12-03T18:25:00,"Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (report stage amendment)",C-4,Negatived,121,144,0
31,2013-12-03T18:20:00,"Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (report stage amendment)",C-4,Negatived,121,143,0
30,2013-12-03T18:15:00,"Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (report stage amendment)",C-4,Negatived,120,143,0
29,2013-12-03T18:10:00,"Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (report stage amendment)",C-4,Negatived,92,172,0
28,2013-12-03T18:05:00,"Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (report stage amendment)",C-4,Negatived,121,143,0
27,2013-12-03T18:00:00,"Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (report stage amendment)",C-4,Negatived,121,143,0
26,2013-12-03T17:55:00,"Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (report stage amendment)",C-4,Negatived,6,257,0
25,2013-12-03T17:50:00,"Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (report stage amendment)",C-4,Negatived,93,171,0
24,2013-12-03T17:45:00,"Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (report stage amendment)",C-4,Negatived,121,143,0
23,2013-12-03T17:40:00,"Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (report stage amendment)",C-4,Negatived,123,143,0
22,2013-12-03T17:35:00,"Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (report stage amendment)",C-4,Negatived,94,171,0
21,2013-12-03T17:30:00,"Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (report stage amendment)",C-4,Negatived,92,172,0
20,2013-12-03T17:25:00,"Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (report stage amendment)",C-4,Negatived,35,229,0
19,2013-12-03T17:15:00,"Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (report stage amendment)",C-4,Negatived,123,141,0
18,2013-12-03T10:30:00,"Time allocation for Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures",C-4,Agreed To,134,113,0
17,2013-11-26T18:05:45,"2nd reading of Bill C-5, An Act to amend the Canada-Newfoundland Atlantic Accord Implementation Act, the Canada-Nova Scotia Offshore Petroleum Resources Accord Implementation Act and other Acts and to provide for certain other measures",C-5,Agreed To,268,4,0
16,2013-11-26T17:55:59,"2nd reading of Bill C-2, An Act to amend the Controlled Drugs and Substances Act (reasoned amendment)",C-2,Negatived,125,147,0
15,2013-11-26T17:45:20,Opposition Motion (Prime Minister's Office),,Negatived,124,146,0
14,2013-11-20T17:53:40,"3rd reading and adoption of Bill C-428, An Act to amend the Indian Act (publication of by-laws) and to provide for its replacement",C-428,Agreed To,147,121,0
13,2013-11-20T17:40:48,"Concurrence at report stage of Bill C-428, An Act to amend the Indian Act (publication of by-laws) and to provide for its replacement",C-428,Agreed To,147,121,0
12,2013-11-20T17:30:57,"Bill C-428, An Act to amend the Indian Act (publication of by-laws) and to provide for its replacement (report stage amendment)",C-428,Agreed To,232,36,0
11,2013-11-19T17:30:27,Opposition Motion (Keystone XL pipeline),,Negatived,94,184,0
10,2013-11-06T17:30:00,"Opposition Motion (Instruction to the Standing Committee on Access to Information, Privacy and Ethics)",,Negatived,122,148,0
9,2013-11-06T17:15:00,"3rd reading and adoption of Bill C-7, An Act to amend the Museums Act in order to establish the Canadian Museum of History and to make consequential amendments to other Acts",C-7,Agreed To,150,121,0
8,2013-11-06T16:25:00,"Time allocation for Bill C-7, An Act to amend the Museums Act in order to establish the Canadian Museum of History and to make consequential amendments to other Acts",C-7,Agreed To,149,123,0
7,2013-10-29T17:25:48,"2nd reading of Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures",C-4,Agreed To,151,124,0
6,2013-10-29T17:15:52,"2nd reading of Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures (reasoned amendment)",C-4,Negatived,124,151,0
5,2013-10-24T10:40:44,"Time allocation for Bill C-4, A second act to implement certain provisions of the budget tabled in Parliament on March 21, 2013 and other measures",C-4,Agreed To,144,116,0
4,2013-10-23T15:00:32,Opposition Motion (Senate accountability),,Negatived,99,182,0
3,2013-10-21T20:40:00,Government Business No. 2 (Part B of Government Business no. 2),,Agreed To,261,0,0
2,2013-10-21T20:30:00,Government Business No. 2 (Part A of Government Business no. 2),,Agreed To,171,86,0
1,2013-10-21T16:20:22,Motion for closure,,Agreed To,149,114,0
